"Iron_effect_in_EXP_G_D.LogFC" "Iron_effect_in_EXP_G.LogFC" "Iron_effect_in_EXP_G_L.LogFC" "Iron_effect_in_EXP_L.LogFC" "Iron_effect_in_STAT_G_D.LogFC" "Iron_effect_in_STAT_G.LogFC" "Iron_effect_in_STAT_G_L.LogFC" "Iron_effect_in_STAT_L.LogFC" "Iron_effect_in_EXP_G_D.BH" "Iron_effect_in_EXP_G.BH" "Iron_effect_in_EXP_G_L.BH" "Iron_effect_in_EXP_L.BH" "Iron_effect_in_STAT_G_D.BH" "Iron_effect_in_STAT_G.BH" "Iron_effect_in_STAT_G_L.BH" "Iron_effect_in_STAT_L.BH"
"Rv0071" -0.000200183616887781 0.000167728811731346 4.71218650039041e-05 -0.000381590138116139 0.0819574010607318 0.597920141976065 0.104841631196603 -0.0198031917610179 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.627135974108789 0.0235030638689361 0.556205214578057 0.834277859041127
"Rv0072" 3.36880048526371e-05 0.000216571233798067 0.000365780600532294 -0.000115768370209113 -0.178010852634538 -0.557769259761446 -0.25719978253167 0.0108813787932005 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.186504696715153 0.000232295232802943 0.0592672476483071 0.918118489213419
"Rv0073" 0.000186636695368839 0.000122102029627906 0.000371702933203369 0.000154425806837255 -0.363134936283205 -0.595608658746791 -0.439965234218158 0.0174195382585208 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000456808711211831 0.000127079648562752 0.000136449186783663 0.782808579522092
"Rv0074" 0.000155706726921922 8.04533608371925e-06 0.00015471698533066 0.000461507246350675 -0.280432494713069 -0.587305305193557 -0.222108183519611 0.0121802933105672 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0650057134497962 0.00457792408572704 0.180835564401076 0.922724430189349
"Rv0075" 0.000227153176055462 0.000340478344262711 0.00109717792325307 -0.000254455358623768 -0.0256906768824889 -0.316731955107325 -0.0905121917529714 -0.00133431182886568 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.856797711662747 0.0734537539232001 0.496991714660239 0.99375102884922
"Rv0076c" 0.000372878098961783 0.000496446129236126 -2.57198732927409e-05 0.000310397984214327 -0.143727562933137 -0.545755229677631 -0.414805254285247 -0.0838886918325431 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.378283398630737 0.0490719017553969 0.00604707644640293 0.345711618497796
"Rv0077c" -0.000176922333481616 4.08565417213277e-05 0.000133182719753654 0.000340976369852039 0.331549689664702 -0.257258526320287 0.0797779235367037 -0.113533937845458 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0355779497714656 0.32534506662025 0.686075951427229 0.251664494252854
"Rv0078" -3.47454733852803e-05 0.000555876364868606 -5.41451154539776e-05 -5.96696527897364e-05 0.250244206989106 -0.393721116825266 0.116938516913549 -0.0128453324683768 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.128543585803847 0.0713494659227682 0.504714706861918 0.928482166544197
"Rv0078A" -3.59007774547601e-05 0.000664346509205041 0.000357531895211457 0.000152650087351959 0.37225751049499 0.0390757294190845 0.0346112350680285 2.22213520114656e-06 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.01354017986992 0.855691124183122 0.85328040186282 0.999854649905164
"Rv0078B" 5.70221018727763e-05 0.000291897421551454 0.00023420695497262 0.0599312813490348 0.165388562651692 0.108565265466304 -0.125896154871011 0.0245527238477488 0.999652421664065 0.99978373860597 0.999897569248579 0.280418266646062 0.371687193743236 0.670993036715555 0.518510212488445 0.785936617141935
"Rv0079" -7.69818288596532e-05 6.96984161916046e-05 9.57750953732404e-05 0.000702479091556874 0.371688963135046 0.767508384506849 0.0864356163195661 0.0126189383545878 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.164138035996557 0.0353578687458908 0.810044768686712 0.946139306557062
"Rv0080" -0.000225765279670406 0.000130205177249854 -0.000126492767873524 0.000699944547565623 0.63025220510216 0.408321175500498 0.148894102760772 0.0239034953154686 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0243452102461881 0.198318521623795 0.649502586553786 0.825007242835839
"Rv0081" 3.76099779155246e-06 -4.78644419023496e-05 0.000115330644569542 9.30540555706116e-05 0.741386305450115 0.398698995479338 0.656680221044853 0.152803628975266 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000181440675107421 0.0694907706833276 0.00140419403029067 0.185816248617457
"Rv0082" 2.39932175314906e-05 -0.000134156160687675 -0.000126947186473939 0.000902201196034446 0.421967837173629 0.789388914319849 0.54129128556782 0.0623497960341893 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0280990704377479 0.000137021601377829 0.00685673907318416 0.444299746507374
"Rv0083" -2.22694728670582e-05 -5.47695737820309e-05 -0.000649814832733983 0.000276742984081271 0.317747281763763 0.815607289566366 0.486926251239035 0.0433390065015585 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.1342810776864 0.000411376868129676 0.0285711626677742 0.583638123604055
"Rv0084" 6.63039904937264e-05 -7.18289218068923e-05 -0.000260147889569923 6.55516084583703e-05 0.22662566508215 0.816549788344743 0.336171584284538 0.0413777328392673 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.251202185646539 6.34800669663874e-05 0.0947116737484137 0.593635985781345
"Rv0085" -5.9361047668933e-06 5.40463323690679e-05 -0.000334749924248761 3.50787956778606e-05 0.254634329925796 0.898034673893968 0.234756477389611 0.00994077230841722 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.266036200994142 0.00052565311934162 0.349732717673451 0.961792773382745
"Rv0086" -2.10218149117157e-05 8.64971759228944e-07 -0.000237627012468428 -0.000192716265867385 0.269715329642134 0.927805996092637 0.108201896252507 0.0635541932111769 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.187248085466103 2.22051964793273e-05 0.643436898649096 0.439301152536285
"Rv0087" 8.3428287139662e-05 -2.07560285240484e-07 -0.000462409881120122 -0.000566370808943416 0.410630995283224 0.750255272115433 -0.126798757108945 0.0368269974844063 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0263622060831766 0.000361269643132882 0.55210134574159 0.639504320794054
"Rv0088" -1.53696229753018e-05 2.21552699472742e-06 -9.00521831052676e-06 0.000472436609419481 0.0401156731414177 0.21264364760814 -0.415727722886814 -0.000695609340388904 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.863091898838113 0.352648784093279 0.0453061183761272 0.998670883741985
"Rv0089" 7.67251155144064e-05 -6.51824840323192e-06 -0.000133607150634764 0.00086705506791748 -0.035482361572643 0.174759557366961 -0.550607559626706 -0.0159136007616765 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.860450149741079 0.425395188371659 0.00204864603716787 0.883949569991984
"Rv0090" 0.000157516914998581 0.000144360084685346 -6.78731254044568e-05 0.00557375107977528 0.118385966499803 0.373789102085795 -0.627020020702207 -0.0168043168072015 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.563533543617758 0.170661340671661 0.00144909038359708 0.885228794194877
"Rv0091" -0.000155927178286331 5.57984392222571e-05 -0.000322104959944523 -5.59043415846528e-05 -0.111373211006493 0.141122105446022 0.17627150181496 0.00146211843147673 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.606914977465849 0.648400988161249 0.411087482796254 0.99375102884922
"Rv0092" -0.000135233198948238 6.10672242151398e-05 -0.0003883432065923 1.77750982996248e-05 0.287683997093866 -1.13905689713644 -0.474878429178403 0.00223271244112759 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0250436988247776 1.7734280535294e-14 0.000209011674586175 0.99375102884922
"Rv0093c" -0.00022907586709884 0.000219145562909862 -9.57442583716673e-05 -9.41651559840619e-05 0.356027928836794 0.526363160883301 -0.174657349697754 0.00777102806351381 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0155651818747897 0.00269083098634394 0.273556808976737 0.96587522253443
"Rv0094c" -0.000194529468730873 0.000195998732605115 0.00014406474397884 0.0161749634384798 0.571522234198254 1.12769124040988 1.6343400303609 0.0872884307505535 0.999652421664065 0.99978373860597 0.999897569248579 0.493378976274635 4.19089254374465e-06 3.0888573508614e-10 3.12605486653858e-37 0.32545221594986
"Rv0095c" 0.000150170160513544 0.000161590200272809 -0.000197547783506105 0.00478280475090609 0.945034002872742 1.61417288676403 3.15635818802297 0.0242960487420142 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.79583935258577e-05 3.00495604672639e-05 8.25946048578971e-34 0.812823284213188
"Rv0096" 6.61847715993617e-06 -0.000259172268374834 -0.00411963785466538 -0.000437100473470552 -0.362700668731555 -0.226443114804613 -0.962312928578795 -0.0303953047960934 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.128755367673881 0.508373922980261 0.00115061142766042 0.749144914714123
"Rv0097" 6.56695643781109e-05 -0.000243649075114996 -0.000420602819300608 -0.000646496455177859 -0.354242114843049 0.114393356855685 -0.330080739937798 0.00876471863965187 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.106620356299314 0.719096036282643 0.188211511036748 0.96587522253443
"Rv0098" -6.04035459356307e-06 -0.000137047654123123 -0.000219190556937623 -0.000814157128969111 -0.42004309998117 0.0616185916656493 -1.04994448955459 0.0107966040875526 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0653322160104619 0.865133840029781 0.000307306547309326 0.956938337182032
"Rv0099" 1.44545397626371e-05 -0.000231373798510628 -0.000215157950870081 -0.000214496812914482 -0.387925009679054 -0.46519560860776 -1.48872648420263 -0.00123224119818506 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0583116459848705 0.05849043313922 4.33800188843961e-10 0.996160890238176
"Rv0100" -0.00020166654755746 0.00010828498440506 -0.00111855843904551 -0.000442515744932304 -0.457319870959429 -0.521500465565181 -1.47987217465823 -0.0525224696834533 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0215127616012383 0.0663920799276569 5.98763339632017e-08 0.509272183962225
"Rv0101" 0.000114078771819324 -0.00263765929464343 -0.000173526397180282 -0.000292863142755735 -0.511062004595456 -0.888328000563363 -1.19921161848747 -0.0120007722434478 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000575084520100776 1.05124825069523e-08 2.39217959931775e-15 0.923632972070481
"Rv0102" 7.17320968296168e-06 7.7911904710766e-05 0.000217456851675867 -5.78059748703903e-05 0.087439228202738 -0.659271044573346 -0.396010987147465 0.0100471592786044 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.553792174471282 1.32850157473958e-05 0.00281222638366311 0.928482166544197
"Rv0103c" 8.57434424697939e-05 -0.000801271792722387 -0.000211882018326627 -6.70631211686169e-05 -0.25995909030173 -0.884946035953245 -0.644772665953486 -0.00469409740817466 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00935058209908394 4.57227299048223e-13 2.4630216756345e-11 0.96587522253443
"Rv0104" -0.000198359749448572 0.000200750559983655 0.000462744797396899 0.000759760796225724 -0.241827946911133 0.0775799513535464 0.0874008994016095 0.00510575198655271 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0671876936135948 0.720341644578414 0.545004882520001 0.975594277746999
"Rv0106" -3.72984979008609e-05 -8.74197355396416e-05 -0.000903296596855143 -0.000216966491728513 0.205467115775288 -0.496555874185962 -1.6705085446265 -0.00654034720042721 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.432272442729529 0.123992330409346 1.01087753736108e-05 0.984156524806193
"Rv0107c" -8.51964885060464e-05 -4.67000645064537e-05 -4.12811057431749e-05 -0.000562507495001631 0.027955342297291 -0.0586762417982592 0.242223756522677 0.00830781803047262 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.881802435115768 0.772277524997651 0.124865316035839 0.958783974173263
"Rv0108c" -0.000239780588556957 9.05662357192329e-05 0.000289353663029744 -3.94535021167665e-05 0.0503281320281259 0.0130117862753118 0.323042554526702 0.00962106003414099 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.798490104552215 0.955245037398995 0.0532426092705086 0.946139306557062
"Rv0109" 3.54940057461829e-05 -0.000198615382446947 3.37968223462e-05 0.0109074150002913 -0.0858543740366703 -0.335515304270274 -0.226643226644672 -0.000851024164378093 0.999652421664065 0.99978373860597 0.999897569248579 0.798436884977695 0.703015009110665 0.230745249308674 0.304606209109153 0.998670883741985
"Rv0110" 0.000122354567302858 0.00015926074006542 0.000159992324523076 0.00047109912171872 -0.297760238999276 -0.405739002461304 -0.680643817125058 -0.00010560624455056 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0335382860945681 0.113643895276411 1.31747376418388e-05 0.999854649905164
"Rv0111" -7.243641330009e-05 -8.4735395886157e-05 -7.25292031533099e-05 -0.000149497379666897 -1.14275065098619 -0.0545178848906102 -0.267979726695492 -0.013040476026407 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.9297723807422e-20 0.841600606581047 0.0640743055286947 0.883949569991984
"Rv0112" -9.05751827203361e-05 -7.77448951427274e-05 0.000289857249707255 1.5698229723197e-05 0.122287359574527 0.701571125599667 1.15731285039229 0.00567070525616354 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.538770202072575 0.000297983808947123 8.30754168764554e-10 0.983915096651202
"Rv0113" -0.000188457698306981 1.96373863765168e-05 2.00016655373793e-05 0.000157770412796283 -0.110262103355434 0.558687881723975 0.666669096985618 0.00574194765793261 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.572290319490806 0.00810477425183169 0.000387870110758126 0.983915096651202
"Rv0114" 0.000142479595697994 0.000128583482717507 0.000101972447260598 0.0012421607500096 0.0460496949295167 0.612210648776549 0.822432702404474 0.00332455200755407 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.843696151354812 0.0123441812131574 0.000129074371613704 0.993657187978439
"Rv0115" 0.000104590386280976 0.00025776688402673 0.000244830043629062 0.000376125913050256 0.979851789108577 1.30831007974315 0.710082720515516 0.00766189864560273 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.47639805932474e-06 7.66871700748788e-08 0.000773919091753202 0.973622367372375
"Rv0115a" 7.93997283025784e-05 7.02389500839155e-05 0.000130751551591204 0.000824036519454945 0.330066714311916 1.66225496981409 0.1839069473504 0.0083722855338179 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.118309205222502 1.50114195258465e-09 0.443881432489665 0.969164838857787
"Rv0116c" -0.00014408706944941 6.39226780670542e-05 9.0457184383935e-05 -0.000194026541919174 0.669036727050631 -0.0880948503336 -0.651422140408974 -0.00408048173239038 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 7.24363046903932e-05 0.682334793258135 0.000166664651315655 0.993434606278659
"Rv0117" -0.000350248214690076 -0.000277001959478693 0.0034478061365708 -0.000147288202016639 0.360872949596159 0.298943132963599 0.143407482649425 0.0162493198190864 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.056939259458678 0.210196304121166 0.52157829928029 0.897295827206482
"Rv0118c" -0.000146028471564068 0.000303399570848124 0.000141915263483493 -7.29991313908037e-05 0.503926795048978 0.53257059431378 -0.109499436233543 0.0590161785630681 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00176451982247617 0.0139990760793794 0.579446819213916 0.453404794495358
"Rv0119" -0.000164272556488501 -7.795300097746e-05 1.08193024417542e-05 -0.000442226461595275 0.14940937177642 0.019004704490022 -0.400196933022275 0.036151290253091 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.327259101302212 0.949505389428284 0.0117255827235225 0.604670948108533
"Rv0120c" -0.000236403049735082 1.36771439789592e-05 0.000147076208451883 -0.000150433797601084 0.464622579007558 -0.377853377181278 -0.193382866605673 0.0511716186369106 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000122620723499698 0.0119896386936709 0.143962129275153 0.458645462978769
"Rv0121c" -0.000130772033152947 7.93481205910727e-05 -0.000116306532191225 -0.000105729835808658 0.0877591913593828 0.599248621624259 -0.282087811080683 -0.0193910061192335 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.626121902439959 0.0153156057227911 0.0770675923858717 0.843403479064498
"Rv0122" -8.98667085431525e-05 -0.000281091421896218 -0.000654836829342112 -0.000268280428949125 0.824485073391989 0.702417078411512 -0.223453025306779 -0.0538330137282861 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000151109256114881 0.0116013787342697 0.357701459275209 0.509272183962225
"Rv0123" 7.07926007912998e-05 -0.000275370090452804 6.25819934646663e-05 -6.75122014856436e-05 0.851682712981092 0.185946839262001 -0.425238605100259 0.00810583421810661 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 2.52048426256336e-05 0.46186091103901 0.0521974584673658 0.973622367372375
"Rv0124" -3.47372659716675e-05 -0.000305535598885737 -0.000365834949620012 0.000622056172658246 -0.161929309682547 -0.0774822137199676 -0.479849237674703 -0.0232783958378254 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.528065241872317 0.829180359601125 0.0802737680571236 0.825520553848828
"Rv0125" -0.000375780749986138 -0.000512009145807963 -0.00112988379852737 -0.000195699623201473 0.23644527356963 0.197995352640774 0.547191636889612 0.00132736982995101 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0202421219956176 0.101780071505871 1.57672828781869e-08 0.99375102884922
"Rv0126" 0.000110485376841811 0.000104029421707573 0.000483523229563429 -0.000853118505611879 0.23208031089176 -0.014284907316806 0.393987742935364 -0.00574723478439231 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0271718625687942 0.936277737350993 0.000125832434264539 0.958899004129108
"Rv0127" 4.60324837291514e-05 0.00030395385988688 0.000315500684602897 -0.000269136109196378 0.141363647833593 -0.191530108313328 0.134940328237493 0.00383453141898345 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.21465755350058 0.176447812834857 0.240275939668593 0.981345377062106
"Rv0128" -4.63781756990393e-06 -3.66347359841659e-05 8.63082655010677e-05 3.05004756472988e-05 -0.236374067879515 -0.00576631510683819 0.0689373168103984 -0.00996881394664963 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.258429613223908 0.987300659015777 0.781506471702474 0.958783974173263
"Rv0129c" -0.000149833886880841 -0.000188684505685113 -1.26176570859271e-06 -0.000367476462471202 -0.236747011625003 -0.0838651169018492 -0.561947365688553 -0.0196206601665774 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.191165371454193 0.716378434471405 0.00202178469196324 0.835225581644232
"Rv0130" -0.000171213331854019 -0.00016961446074994 3.12716171478243e-05 -0.000171892305591501 -0.0259456704288008 0.160574541821568 0.0882622027799448 0.034262854918674 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.908650034139001 0.60883316651417 0.69680597806874 0.680228015095861
"Rv0131c" -0.000339396006121123 -2.21918775495867e-05 -0.000218427324734483 -0.000100531472846597 0.7130718738833 0.962075663650554 0.109236281273349 0.0149539823225906 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 2.19330112815423e-09 2.32417772066547e-09 0.425814865613145 0.861313175444613
"Rv0132c" -6.20540363404451e-05 -0.000303640015597737 -9.58397275621559e-05 -0.000227235314260216 0.852746064301988 1.73585577005805 0.0808823043555994 -0.0061836247251571 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.51782980631619e-07 2.37548356402041e-15 0.67103527882137 0.978781474868558
"Rv0133" -0.000104442665569036 6.72521455050557e-05 -7.84124084966361e-05 0.00131482768092565 0.400997857479945 0.483534644169759 2.04723389059883 0.00270959164352847 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00253598327090654 0.0182967716062957 1.75653023139318e-49 0.993657187978439
"Rv0134" 0.000322988792575892 0.000447775163766346 0.000548928448176855 0.00240821334076679 0.268316809087859 0.28990845771115 0.207684693717746 0.0078030938829254 0.999652421664065 0.99978373860597 0.999897569248579 0.968320763651564 0.00188609947560531 0.00573548583265269 0.0154810057477273 0.928482166544197
"Rv0135c" 5.03764256064663e-05 -4.08837944460911e-05 0.000276875440244433 -0.000415132281621982 0.911742830203099 0.951353286036053 0.193656753475517 0.00143462708552743 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 2.00220703956715e-18 3.46736207975174e-18 0.0795063462149061 0.99375102884922
"Rv0136" -8.32444649649255e-05 -0.000280559750305353 0.000345438726145126 -0.000423829730691091 1.68357062765706 0.981946102009182 0.422797688945724 0.270755665242996 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 5.31215332722066e-44 3.64997248613674e-15 0.000326238009183895 0.0236465508248469
"Rv0137c" -2.05299057824556e-05 -4.38424444300385e-05 0.000239385755383436 -0.000703845747848338 0.375217315218946 0.566693481377958 0.488589188254584 -0.00371668325669077 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00550211986009052 0.000236487997344427 0.000281304710560708 0.990751463179821
"Rv0138" 0.000216262762846354 1.09882882724709e-05 0.000113546964812657 5.46717119249464e-05 -0.0103679272703422 0.0811901717895542 0.115240985718947 0.0133876951671678 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.95043722281145 0.736212160829344 0.437931893815267 0.902456875242292
"Rv0139" 0.00019568285117244 9.74507039170383e-05 0.000383752876795087 0.000156392418438371 -0.288357649237434 -0.0305977674047542 0.26264934847797 0.0055932835425842 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0119332933441824 0.891966995218898 0.0333978410499132 0.96587522253443
