"Iron_effect_in_EXP_G_D.log2FoldChange_shrunken" "Iron_effect_in_EXP_G.log2FoldChange_shrunken" "Iron_effect_in_EXP_G_L.log2FoldChange_shrunken" "Iron_effect_in_EXP_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_D.log2FoldChange_shrunken" "Iron_effect_in_STAT_G.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_with_Fe_G.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_without_Fe_G.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.log2FoldChange_shrunken"
"Rv0067c" -6.2653061963889e-05 -7.53803108358557e-05 0.00105812532780396 -0.000294333407046725 -0.240269413415665 -0.646315658338668 -0.351918081720802 0.0105083087503595 -0.0380912096441343 0.402674722030469 -0.0777429697222582 -0.728102801915178 -0.279861303708294 -0.325123064912229 -0.719941670278536 -0.523133024707416 -0.193648631580998 -0.579276538870418 -0.547709052187335 0.00376787841715299
"Rv0068" -0.000189468663258727 -0.000120012183977907 0.00054549232453794 -0.00047474698888135 0.0658709542372951 -0.288824391504383 0.122560549405843 -0.00182929962609951 0.285231871919813 -0.128825977652075 0.0600098136045379 -0.163204047537344 0.461492387200947 -0.45645409891029 0.00309808354180632 -0.0660030500630527 0.134266596183491 -0.221829027458414 -0.049293095311571 0.00135455259396618
"Rv0069c" 0.000285391955895925 0.000244360022104003 -8.13056967954534e-06 -0.0014056812798456 0.0855937921550617 -0.278683649915408 0.00989171906438993 -0.00695433704613796 0.484711154421581 -0.461513463253699 0.198365830358446 0.57818418146024 0.504489460524485 -0.834404976225257 0.211792650816183 0.674814354619085 0.0159645816828245 -0.313715539918896 0.0119922593467726 0.00131617723061914
"Rv0070c" -0.00029651897776246 -0.000397678458875692 -5.53477515564282e-05 -0.00031183201963728 -0.335428771707355 -0.475797084250167 -0.245886773083824 -0.00317456658073809 0.745420538448831 -0.0320255812031722 0.58746772213331 1.41419423290975 0.476977851858845 -0.446228024007375 0.351380771700807 1.45458285145215 -0.234328761773972 -0.354640404134196 -0.217184877898162 0.000476198173140954
"Rv0071" -0.000200183616887781 0.000167728811731346 4.71218650039041e-05 -0.000381590138116139 0.0819574010607318 0.597920141976065 0.104841631196603 -0.0198031917610179 -0.22469457128726 -0.166048314770616 0.502177751351624 0.666055421852701 -0.0456171276649631 0.50849305597881 0.593944493576529 0.573404075008458 0.145101666256835 0.49163937173887 0.0757104632274475 -0.0012919755866377
"Rv0072" 3.36880048526371e-05 0.000216571233798067 0.000365780600532294 -0.000115768370209113 -0.178010852634538 -0.557769259761446 -0.25719978253167 0.0108813787932005 -0.881665452806166 -0.96095360000564 -1.42355751676777 -0.746654179243535 -1.09332511467738 -1.64729836906777 -1.84320267700285 -0.606450121754617 -0.17215710301463 -0.605386651104894 -0.370032409729043 0.00218923917396584
"Rv0073" 0.000186636695368839 0.000122102029627906 0.000371702933203369 0.000154425806837255 -0.363134936283205 -0.595608658746791 -0.439965234218158 0.0174195382585208 -1.43948079018404 -1.75227211219523 -1.643550334323 -1.10770301704901 -1.86990825715721 -2.42668465902187 -2.21550971199746 -1.01703664331527 -0.380882864227753 -0.605821990533651 -0.528521606511118 0.00122498447180163
"Rv0074" 0.000155706726921922 8.04533608371925e-06 0.00015471698533066 0.000461507246350675 -0.280432494713069 -0.587305305193557 -0.222108183519611 0.0121802933105672 -1.65064538160777 -2.19989684786072 -2.02480352011372 -1.2909108391139 -2.06321443800359 -2.88811032562053 -2.36074458947479 -1.28883100873756 -0.314738422924177 -0.549602738734667 -0.277593654285199 4.11853598932855e-05
"Rv0075" 0.000227153176055462 0.000340478344262711 0.00109717792325307 -0.000254455358623768 -0.0256906768824889 -0.316731955107325 -0.0905121917529714 -0.00133431182886568 -1.34647619136616 -1.47958960432335 -1.07382704524097 -0.602430631493415 -1.43892026669901 -1.93227555138997 -1.37464158940595 -0.555874701034959 -0.0767767359375133 -0.381044119467378 -0.271697145643281 0.000564709722925603
"Rv0076c" 0.000372878098961783 0.000496446129236126 -2.57198732927409e-05 0.000310397984214327 -0.143727562933137 -0.545755229677631 -0.414805254285247 -0.0838886918325431 -0.295495707272191 -0.397027838751537 0.444701454083451 0.742950357121473 -0.621897233435397 -1.30430777784042 0.0109836189520636 0.335972010864234 -0.257255773103127 -0.660591439856615 -0.379648886290816 -0.0304133697391913
"Rv0077c" -0.000176922333481616 4.08565417213277e-05 0.000133182719753654 0.000340976369852039 0.331549689664702 -0.257258526320287 0.0797779235367037 -0.113533937845458 1.05467359323672 0.927834724062758 0.89916059228066 1.59542790342133 1.57003010498274 0.554814201515671 0.913915958821583 1.07509910348757 0.383571107324362 -0.245425223090648 0.00785342206966509 -0.0452615903387189
"Rv0078" -3.47454733852803e-05 0.000555876364868606 -5.41451154539776e-05 -5.96696527897364e-05 0.250244206989106 -0.393721116825266 0.116938516913549 -0.0128453324683768 0.493603826340143 1.36478530274775 1.24749997549397 -0.142414897132007 0.809956662664905 0.647391986604318 1.4156147249051 -0.28205334688169 0.232924823838704 -0.566314830667634 0.134547195505195 -0.00213416184218173
"Rv0078A" -3.59007774547601e-05 0.000664346509205041 0.000357531895211457 0.000152650087351959 0.37225751049499 0.0390757294190845 0.0346112350680285 2.22213520114656e-06 1.14225090072244 1.3692518461733 2.06683574931529 1.00325717049551 1.59308337961472 1.16622657086749 1.94425450278189 0.954338286962471 0.342435155021943 -0.158494378235964 -0.107699114402598 -0.00065452974449209
"Rv0078B" 5.70221018727763e-05 0.000291897421551454 0.00023420695497262 0.0599312813490348 0.165388562651692 0.108565265466304 -0.125896154871011 0.0245527238477488 0.951070638666089 0.740663191804173 2.53120488929087 0.712925117321847 1.10872022260473 0.705128227424771 2.25691282486867 0.422844500262107 0.103130175938424 -0.0271035020710197 -0.222186344089962 -0.00637404976831193
"Rv0079" -7.69818288596532e-05 6.96984161916046e-05 9.57750953732404e-05 0.000702479091556874 0.371688963135046 0.767508384506849 0.0864356163195661 0.0126189383545878 4.72662781291563 3.2576696524175 3.03380060077802 1.96327297039071 6.53387772938344 4.85072025887604 3.26817685364654 2.12461971329136 0.462841110161999 0.421324116298511 0.0401591730823269 0.00187510497683503
"Rv0080" -0.000225765279670406 0.000130205177249854 -0.000126492767873524 0.000699944547565623 0.63025220510216 0.408321175500498 0.148894102760772 0.0239034953154686 5.67617637950372 3.79163375076915 3.33729547926602 2.61042033780126 8.12381400286152 4.40454899233005 3.7408470038768 2.92726807176815 1.64273790341227 0.206212021963625 0.145286008803606 0.00427946064615139
"Rv0081" 3.76099779155246e-06 -4.78644419023496e-05 0.000115330644569542 9.30540555706116e-05 0.741386305450115 0.398698995479338 0.656680221044853 0.152803628975266 3.48454449503922 2.69063862359378 2.668005809408 2.15761027605497 4.39972292633278 3.24010209232742 3.35739270575351 2.72386481896962 0.582361647545604 0.364269313512262 0.502527063665159 0.0228260915910575
"Rv0082" 2.39932175314906e-05 -0.000134156160687675 -0.000126947186473939 0.000902201196034446 0.421967837173629 0.789388914319849 0.54129128556782 0.0623497960341893 2.26992334944378 2.5271206355591 2.32549693176247 1.81699038204337 2.79693473523997 3.55916335362368 3.05123022347827 2.0296157777473 0.314769521306558 0.791977251363137 0.545669996567796 0.0033886901008699
"Rv0083" -2.22694728670582e-05 -5.47695737820309e-05 -0.000649814832733983 0.000276742984081271 0.317747281763763 0.815607289566366 0.486926251239035 0.0433390065015585 1.59289280479488 2.01378609865504 1.79180069916696 1.04884035976353 2.07764414993038 3.0410043059593 2.67817820735293 1.35849384274925 0.265926098868059 0.736208927172549 0.64475780803951 0.00602307927440125
"Rv0084" 6.63039904937264e-05 -7.18289218068923e-05 -0.000260147889569923 6.55516084583703e-05 0.22662566508215 0.816549788344743 0.336171584284538 0.0413777328392673 1.17302214028361 1.80927469411804 0.793389310954512 1.23794168126405 1.39657369089099 2.80185825313695 1.34406252580724 1.5544429032407 0.133921826348975 0.773966949331982 0.418852499611335 0.00675989145246853
"Rv0085" -5.9361047668933e-06 5.40463323690679e-05 -0.000334749924248761 3.50787956778606e-05 0.254634329925796 0.898034673893968 0.234756477389611 0.00994077230841722 0.965515661402262 1.52281990960373 0.667867572707345 0.7225874175798 1.35693447365306 2.56038489187884 1.17256426445401 0.872930019352325 0.195487573699859 0.684532230417089 0.328017997259775 0.00236031326817741
"Rv0086" -2.10218149117157e-05 8.64971759228944e-07 -0.000237627012468428 -0.000192716265867385 0.269715329642134 0.927805996092637 0.108201896252507 0.0635541932111769 0.627029856484353 1.25707288593534 0.561111774846802 0.522054526942214 1.00772268827515 2.31244337996563 0.843967827000717 1.01140502020186 0.230765611111087 0.807289248709385 0.201946106253636 0.0180889991586284
"Rv0087" 8.3428287139662e-05 -2.07560285240484e-07 -0.000462409881120122 -0.000566370808943416 0.410630995283224 0.750255272115433 -0.126798757108945 0.0368269974844063 0.938792729275371 1.11829628161412 0.490038635094791 1.03635100334585 1.36068540320259 1.98461811635267 0.566776765993594 1.50584662418412 0.273996239480862 0.66321832042507 0.0557592929885197 0.0184109294794465
"Rv0088" -1.53696229753018e-05 2.21552699472742e-06 -9.00521831052676e-06 0.000472436609419481 0.0401156731414177 0.21264364760814 -0.415727722886814 -0.000695609340388904 1.40781973227852 0.526299129525964 -0.425011490062097 2.44669391534532 1.49458830967263 0.795114997973234 -0.90596216587653 2.30131934068435 0.0434264535286105 0.173059838030393 -0.357789237194532 -0.00228682130067158
"Rv0089" 7.67251155144064e-05 -6.51824840323192e-06 -0.000133607150634764 0.00086705506791748 -0.035482361572643 0.174759557366961 -0.550607559626706 -0.0159136007616765 1.71584952016973 1.66380566893758 0.54733212626615 2.59018836423827 1.62129601078363 1.89120500915507 0.0244431404272203 2.23072132325564 -0.074859298152842 0.151838728548246 -0.43093138277184 -0.0110645852419112
"Rv0090" 0.000157516914998581 0.000144360084685346 -6.78731254044568e-05 0.00557375107977528 0.118385966499803 0.373789102085795 -0.627020020702207 -0.0168043168072015 1.14747434612639 1.21276868245474 1.4317471981564 2.31560518474616 1.13133444441656 1.63977536813933 0.778671823176449 1.71462773500266 -0.0183699279492491 0.248901655033506 -0.522772482783726 -0.0454151013554113
"Rv0091" -0.000155927178286331 5.57984392222571e-05 -0.000322104959944523 -5.59043415846528e-05 -0.111373211006493 0.141122105446022 0.17627150181496 0.00146211843147673 0.776011597448674 0.243014830787182 -0.0489994519379817 1.00682710451125 0.826437703484939 0.405541754450729 0.328979196546946 1.04987840141442 0.0260934649887016 0.0938298843676778 0.292686264416107 0.000595728609572118
"Rv0092" -0.000135233198948238 6.10672242151398e-05 -0.0003883432065923 1.77750982996248e-05 0.287683997093866 -1.13905689713644 -0.474878429178403 0.00223271244112759 -0.127511881628258 1.09433990770986 -0.130960464427598 -0.152951175203818 0.228248867926052 -0.105648710331475 -0.4884028503418 -0.131779743778386 0.305608416942372 -1.11762830448538 -0.316468725880005 0.000260259827695222
"Rv0093c" -0.00022907586709884 0.000219145562909862 -9.57442583716673e-05 -9.41651559840619e-05 0.356027928836794 0.526363160883301 -0.174657349697754 0.00777102806351381 -0.293977063101795 1.04278339320343 0.433806753086597 -0.30847352323442 0.212478887935255 1.53260718231883 0.295865098931091 -0.185837095318538 0.413490325762651 0.392253960509932 -0.117524202632994 0.0018008909936277
"Rv0094c" -0.000194529468730873 0.000195998732605115 0.00014406474397884 0.0161749634384798 0.571522234198254 1.12769124040988 1.6343400303609 0.0872884307505535 0.033521450409674 -0.148392954357388 0.468678318095522 0.686594951656999 0.725641430514129 0.966708745453667 2.05506839094766 0.660014825133007 0.594477247809701 1.00465065681398 1.5337883704245 -0.000339122137173369
"Rv0095c" 0.000150170160513544 0.000161590200272809 -0.000197547783506105 0.00478280475090609 0.945034002872742 1.61417288676403 3.15635818802297 0.0242960487420142 -0.286192891795662 0.78726388620373 0.893976466636564 0.348524698116287 0.608386429204506 2.65799360942512 4.23925607168672 0.344881925565235 0.622835521800516 1.26663324439903 3.22103459129124 -0.00019837385180568
"Rv0096" 6.61847715993617e-06 -0.000259172268374834 -0.00411963785466538 -0.000437100473470552 -0.362700668731555 -0.226443114804613 -0.962312928578795 -0.0303953047960934 1.47606131169098 -1.09054210423195 -0.0155013006371287 -0.692312137070267 0.953807092592687 -1.38945781441828 -0.583239689135599 -1.05907272202553 -0.266635868588547 -0.109904093690195 -0.343310768330474 -0.00736945872464534
"Rv0097" 6.56695643781109e-05 -0.000243649075114996 -0.000420602819300608 -0.000646496455177859 -0.354242114843049 0.114393356855685 -0.330080739937798 0.00876471863965187 0.559157262409377 -0.886983702501957 -0.879187666429673 -0.488670688765036 -0.0111827351043006 -0.511088134941405 -1.08241068647976 -0.17331859268331 -0.338166121639489 0.216123739805697 -0.125488268575428 0.00628420501408633
"Rv0098" -6.04035459356307e-06 -0.000137047654123123 -0.000219190556937623 -0.000814157128969111 -0.42004309998117 0.0616185916656493 -1.04994448955459 0.0107966040875526 0.225993302829675 -0.929047974939327 -0.424421014939893 -0.477818809075459 -0.323037350112759 -0.699370173876298 -1.52360553088242 -0.0848403720687219 -0.3066522516575 0.118492287376136 -0.758701886247902 0.0086951729708386
"Rv0099" 1.44545397626371e-05 -0.000231373798510628 -0.000215157950870081 -0.000214496812914482 -0.387925009679054 -0.46519560860776 -1.48872648420263 -0.00123224119818506 0.320600725810877 -0.353440466897984 -0.206316422130106 -0.474712807617805 -0.176064723443645 -0.752938104704273 -1.63281722505966 -0.425422242544753 -0.31804257244167 -0.249206704139184 -1.20954721256917 0.000738213592792929
"Rv0100" -0.00020166654755746 0.00010828498440506 -0.00111855843904551 -0.000442515744932304 -0.457319870959429 -0.521500465565181 -1.47987217465823 -0.0525224696834533 1.81117763546113 2.26379103907549 1.4633469688068 1.47716298070077 1.55179179974043 1.43405799105732 0.232605386259888 1.14657163492633 -0.161007265039716 -0.5151486900346 -0.957373252695982 -0.00659751313578821
"Rv0101" 0.000114078771819324 -0.00263765929464343 -0.000173526397180282 -0.000292863142755735 -0.511062004595456 -0.888328000563363 -1.19921161848747 -0.0120007722434478 0.368502716085534 0.638057892132679 0.275043129003751 -0.227761880658714 -0.260616487314858 0.0758829133459931 -0.8614879937082 -0.264419187183505 -0.508281837984593 -0.475128492665133 -1.04268965500229 -0.0004749454217477
"Rv0102" 7.17320968296168e-06 7.7911904710766e-05 0.000217456851675867 -5.78059748703903e-05 0.087439228202738 -0.659271044573346 -0.396010987147465 0.0100471592786044 -1.10897429197826 -0.897647394830362 -0.801509538779893 -0.833490855716926 -1.0210546361472 -1.63920477725372 -1.32273107091809 -0.714923228661925 0.0764922222167567 -0.655618576283532 -0.463595069204357 0.00172030036780742
"Rv0103c" 8.57434424697939e-05 -0.000801271792722387 -0.000211882018326627 -6.70631211686169e-05 -0.25995909030173 -0.884946035953245 -0.644772665953486 -0.00469409740817466 0.0991470542405151 -0.263754785869596 -0.354407876272779 -0.120893884735605 -0.185629772639364 -1.02386729544257 -0.953114623367536 -0.157315863371757 -0.261944935395006 -0.705988884375571 -0.564152574472939 -0.000427735035814387
"Rv0104" -0.000198359749448572 0.000200750559983655 0.000462744797396899 0.000759760796225724 -0.241827946911133 0.0775799513535464 0.0874008994016095 0.00510575198655271 0.649735748591022 0.296555606470346 1.34587806397916 1.34776090226124 0.46587255020325 0.314128157401211 1.2785840228884 1.25465047970042 -0.154380354240311 0.0136753784883336 -0.0626490743035513 -0.00126857551838139
"Rv0106" -3.72984979008609e-05 -8.74197355396416e-05 -0.000903296596855143 -0.000216966491728513 0.205467115775288 -0.496555874185962 -1.6705085446265 -0.00654034720042721 2.01722570362192 0.116316843180422 0.263014763495962 0.48971001922409 2.65424850372143 -0.551319462180761 -1.14727387486904 0.417250520134376 0.195193646866151 -0.306363264070563 -0.893528125878351 -0.00125123913143301
"Rv0107c" -8.51964885060464e-05 -4.67000645064537e-05 -4.12811057431749e-05 -0.000562507495001631 0.027955342297291 -0.0586762417982592 0.242223756522677 0.00830781803047262 0.356804899886033 -0.383769859179895 -0.242905045848576 0.273367022750301 0.443611350487532 -0.425922032401544 0.0412144911354609 0.508489561370291 0.0628048403917525 -0.0310060760148103 0.243802617974791 0.00487284943498886
"Rv0108c" -0.000239780588556957 9.05662357192329e-05 0.000289353663029744 -3.94535021167665e-05 0.0503281320281259 0.0130117862753118 0.323042554526702 0.00962106003414099 2.12630238722975 1.03048738420661 1.20799894331821 2.67352020902222 2.37807385644748 0.997444677518341 1.41806819224784 2.80457006395325 0.172282755605404 -0.0292624839399417 0.166761530492919 0.00180612778834576
"Rv0109" 3.54940057461829e-05 -0.000198615382446947 3.37968223462e-05 0.0109074150002913 -0.0858543740366703 -0.335515304270274 -0.226643226644672 -0.000851024164378093 -0.942230961739781 -0.335185217829284 -0.230924300375934 -0.319285854565793 -1.09845130654755 -0.662402450360673 -0.527048419757885 -0.782634584247139 -0.0935679739605558 -0.196066157788748 -0.218446550448471 -0.0156736710922183
"Rv0110" 0.000122354567302858 0.00015926074006542 0.000159992324523076 0.00047109912171872 -0.297760238999276 -0.405739002461304 -0.680643817125058 -0.00010560624455056 -0.989308111803915 -1.43245784658369 -0.931262535946766 -0.899172060165952 -1.36449845064368 -2.01403372676391 -1.73115012009417 -1.01079122203143 -0.30865329052089 -0.424633266126057 -0.717758718430167 -0.00156945080239973
"Rv0111" -7.243641330009e-05 -8.4735395886157e-05 -7.25292031533099e-05 -0.000149497379666897 -1.14275065098619 -0.0545178848906102 -0.267979726695492 -0.013040476026407 -0.540523644374145 -2.08426021719369 -2.27542205481063 -0.264910673798806 -1.69518696609368 -2.13078718155389 -2.5399654601954 -0.343675841193328 -1.08458824598375 -0.0315239133620325 -0.231487978133565 -0.00102197007133981
"Rv0112" -9.05751827203361e-05 -7.77448951427274e-05 0.000289857249707255 1.5698229723197e-05 0.122287359574527 0.701571125599667 1.15731285039229 0.00567070525616354 -0.091889863607694 1.01384361675839 -1.11884377141491 0.44526752019528 0.127565901439568 1.8661232323974 -0.0668129220047059 0.51448218464936 0.157567125448718 0.680575092826689 0.910939555527409 0.000965026052220066
