"Iron_effect_in_EXP_G_D.lfcSE_shrunken" "Iron_effect_in_EXP_G.lfcSE_shrunken" "Iron_effect_in_EXP_G_L.lfcSE_shrunken" "Iron_effect_in_EXP_L.lfcSE_shrunken" "Iron_effect_in_STAT_G_D.lfcSE_shrunken" "Iron_effect_in_STAT_G.lfcSE_shrunken" "Iron_effect_in_STAT_G_L.lfcSE_shrunken" "Iron_effect_in_STAT_L.lfcSE_shrunken" "Phase_effects_with_Fe_G_D.lfcSE_shrunken" "Phase_effects_with_Fe_G.lfcSE_shrunken" "Phase_effects_with_Fe_G_L.lfcSE_shrunken" "Phase_effects_with_Fe_L.lfcSE_shrunken" "Phase_effects_without_Fe_G_D.lfcSE_shrunken" "Phase_effects_without_Fe_G.lfcSE_shrunken" "Phase_effects_without_Fe_G_L.lfcSE_shrunken" "Phase_effects_without_Fe_L.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.lfcSE_shrunken"
"Rv1082" 0.0061409107626476 0.00624087768357826 0.0105712230466187 0.00936840897077068 0.121650649368687 0.134957962833813 0.12502457403038 0.0422987515911999 0.125195991729118 0.1298907172896 0.126365266794443 0.129959137910386 0.125824435119169 0.134430532615789 0.127000966452056 0.130383027584159 0.164714957254048 0.1824903017926 0.175475071064733 0.0314777740872331
"Rv1083" 0.00614208151875621 0.006366136991976 0.00618214599350053 0.0124500939292742 0.13303953928217 0.186676397804238 0.146520634836125 0.054420245114669 0.135952825343602 0.165862416848522 0.138702799002164 0.161637531263757 0.137886085102469 0.184440126697932 0.146002187212659 0.165357354379411 0.179567522244521 0.210176581896985 0.194951419566904 0.0281717199623838
"Rv1084" 0.00614494725591261 0.00717829800283778 0.00873286633707688 0.0101371074535355 0.172855226985331 0.194225520102084 0.190739717073724 0.06036713893621 0.189486454066848 0.192774277112679 0.188692833080786 0.197126418780072 0.190830195440104 0.1980729744417 0.190817932081164 0.198840316443359 0.220181280819558 0.253042089723093 0.255309477773346 0.0355724530216343
"Rv1085c" 0.00614319046795128 0.00676954576306157 0.0064896382840927 0.00996255239304984 0.155565226842502 0.190578089048142 0.153576178730969 0.0515484134720418 0.146759721117356 0.177013036607331 0.154588174315053 0.155911316471669 0.159801491952804 0.191557796280204 0.154046227461674 0.155831637320489 0.20149212968915 0.21785347727055 0.202240741817901 0.0374354644177935
"Rv1086" 0.00614137923400094 0.00626350200870529 0.00605733238140898 0.0108966948665867 0.125632998199604 0.135651991077981 0.125504962443279 0.0623793320260152 0.129539920471323 0.134319747337463 0.130383506788758 0.133002317615416 0.130391915650085 0.133934632263476 0.130350368134787 0.133503649309704 0.170038114895239 0.184892290698022 0.172004569862077 0.0585755619950254
"Rv1087" 0.00614694315504814 0.00890495932575004 0.0230934190864078 0.0587855202615513 0.24927692623824 0.275492949337924 0.269261801831326 0.0710767331956164 0.298978544423064 0.3086975588121 0.300692614383978 0.300734714912573 0.303290763589365 0.311878810795739 0.304717299178199 0.30212025297176 0.295430834199291 0.333139668345723 0.362823801601488 0.116226645990984
"Rv1088" 0.00614719703381629 0.0177552558418028 0.0281634132399661 0.0373973626220125 0.259619513834039 0.442497455665524 0.288504225021876 0.120263588338833 0.305618953736257 0.507699375302018 0.315847767742262 0.380417236961906 0.353276730344493 0.572704614172004 0.30524003950393 0.400201404746957 0.355953447703613 0.468065297826342 0.3391038751199 0.195372171350322
"Rv1088a" 0.00614575024135332 0.00726026636172795 0.0100609101029039 0.0148085905356803 0.194613382713409 0.350551908705789 0.22885996261746 0.0638094296979845 0.202255370607951 0.347682773187056 0.220100644136529 0.237660305870128 0.228176778863954 0.404229346899791 0.213802879493929 0.241187603346371 0.243313800080197 0.358334402533521 0.284978910691404 0.0492854751002213
"Rv1091" 0.00614758437361493 0.012050727633268 0.0221733662592503 0.0780370311017189 0.308711266667141 0.347871449375577 0.344077627988396 0.09088965828445 0.427274105330119 0.445958234009744 0.435146695918613 0.434693998428986 0.439243324830266 0.462840318923695 0.438293373375506 0.451454001364788 0.349171152856034 0.397298201798197 0.418966004717749 0.131391359183408
"Rv1092c" 0.00613980026449721 0.00615106774061773 0.0055119903998272 0.00839349939520994 0.120111873366661 0.217311449071536 0.147277128503672 0.0409655868474487 0.119310506595428 0.148780103398052 0.126830122223861 0.1294382880159 0.123311973092288 0.197504680941252 0.13860836909896 0.129686203943376 0.16017764097371 0.241364505462149 0.189165974294195 0.0259014380756369
"Rv1093" 0.00613041958376836 0.00611391761235942 0.00499807243973174 0.00593019247709008 0.0798807456612475 0.0992972108708103 0.0816967895032525 0.0260694329825021 0.0807086069078865 0.090281988638082 0.0792101402758332 0.0828398826399704 0.0815229791984352 0.0944589190320913 0.0811315382061681 0.082930270459334 0.109718262841094 0.121303056110378 0.111739830844028 0.015427948372346
"Rv1094" 0.0061432270134136 0.00686320052922005 0.00660940185317706 0.0087923707594246 0.15173927300613 0.14738947408053 0.153580787288173 0.0572222432467101 0.153407976418385 0.153281830642768 0.15296361341217 0.151992769149576 0.152355680627216 0.154156289740592 0.153312267393702 0.152085562199712 0.213035315399144 0.190177980231688 0.211663103745143 0.0264838321194979
"Rv1095" 0.00613807918854798 0.00609203977719367 0.00594780280055036 0.00637957728926472 0.103515924471264 0.109081951828048 0.106099666823687 0.120812591505907 0.106716923080851 0.108413926605016 0.107761863889414 0.107065558781048 0.107081471599244 0.109999969917151 0.10774509014576 0.107230139088379 0.140279275052683 0.15061414164937 0.145213471684919 0.0559706142223695
"Rv1096" 0.00613858583671461 0.00610669239267961 0.00566047937358744 0.00684975191305057 0.107780616702001 0.131344770761567 0.109531291115695 0.0823675449124471 0.108915255943607 0.117816785269012 0.109307034309023 0.110971699195773 0.110475852169407 0.125162085120399 0.109994652845872 0.111625700493102 0.147353393282821 0.16959956838439 0.148331267633975 0.0264995357827719
"Rv1097c" 0.00614056795364883 0.00619893691984669 0.00554366593812014 0.0109966419116952 0.1251054543648 0.161951518612413 0.129541936852993 0.0465816846103367 0.125199681858776 0.139160695767276 0.126844523688675 0.126268603915745 0.126727916374867 0.154104141808479 0.128803328744249 0.126896108956529 0.17055537416382 0.19849263423775 0.171645503207449 0.0203709652152011
"Rv1098c" 0.00614013818546949 0.00659206353537865 0.00553613375025188 0.0102001116096259 0.122062783948667 0.181963481861367 0.141860463175569 0.0389579616400345 0.120657748037346 0.140619560434645 0.126165734329412 0.124326104787185 0.12400483305234 0.169059081037032 0.135071920037186 0.124753274044649 0.164211966303891 0.212456835110762 0.186031100226986 0.0218996737679731
"Rv1099c" 0.00614154218965845 0.00662466602474007 0.00838684214444287 0.00750472926371993 0.135243387551239 0.212747093478291 0.169451630108885 0.0427227164591978 0.133185407970799 0.168334746980783 0.142745052133226 0.14122475084855 0.138574339232774 0.200770283736053 0.158264923604619 0.141674825906851 0.174823673723588 0.236798108213066 0.211853504456616 0.0229001579720829
"Rv1100" 0.00613947127019449 0.00622118223563839 0.00571640731241328 0.0273247298317586 0.112364334953057 0.123211046115575 0.113691645319594 0.0658611254818507 0.116016921633316 0.121277866527505 0.115853786670982 0.122623956475346 0.117849840147262 0.12443568690602 0.116318039080722 0.123811559683009 0.150398588719334 0.154146201185761 0.156591525248903 0.129764855849735
"Rv1101c" 0.00614098850895963 0.00691199156209516 0.0059240428754514 0.0108543453413703 0.121854691539363 0.126968344756791 0.125666294637055 0.073242208161051 0.125987020860882 0.129430916208234 0.127495197689725 0.130309220907143 0.126870114695996 0.131250753090603 0.127109898154706 0.131498435124202 0.164721724429905 0.167515859594391 0.17186373269474 0.0216826500430293
"Rv1102c" 0.00614200080416713 0.00678202451756128 0.00614806321550006 0.0101141835044309 0.130368369694682 0.135497349374903 0.136084164016064 0.109793233085616 0.135307714144207 0.139424576355646 0.136954806029129 0.139238327451016 0.136437615117586 0.14083929892183 0.136208887413208 0.140948115959385 0.181630905732076 0.172124559010365 0.186301395120757 0.0314193868345934
"Rv1103c" 0.00614271595504215 0.00634336709443214 0.00691146193022796 0.00937382081371374 0.13447970193054 0.152203476144931 0.139688029637771 0.0583223855984857 0.142531465816935 0.149723207753043 0.144413189869317 0.154755967683377 0.14511700105811 0.150130355427207 0.144176728952332 0.156691038351848 0.182498399958866 0.20429405479154 0.194381762024629 0.0421797638429242
"Rv1106c" 0.00613375282593255 0.00884718783103145 0.0114621171301382 0.00641012787979062 0.0937190755779347 0.13544449352827 0.108619594654883 0.0449382382626718 0.0912824809572953 0.115443974411938 0.102815581563452 0.0937174386785736 0.0945259466864723 0.117715741595449 0.0947879787265846 0.0934304700330712 0.124016350806868 0.153438843320459 0.140226290248217 0.015099058046547
"Rv1107c" 0.00614270453312985 0.00638726326816079 0.00710707507285481 0.0142670997836513 0.15799672633637 0.24534542680282 0.175620287881427 0.0501884128957342 0.151181750532794 0.206589210407374 0.168273966883598 0.161095929162681 0.163483367844156 0.242978308301677 0.170807049764159 0.162284296532675 0.206923650208941 0.263884506266815 0.216124412317626 0.0417821685440478
"Rv1108c" 0.00614121043367032 0.00625593803236052 0.00566101808826044 0.00865837133329265 0.128040468157144 0.147000818919412 0.130934501235792 0.040065781678821 0.129497079156835 0.139929539395623 0.132147584568796 0.132067983251115 0.132157142359562 0.146986328823478 0.131810897782956 0.132386460576655 0.170292195009421 0.180361367811255 0.17551955235919 0.021738862076718
"Rv1109c" 0.00614196636869814 0.00639941782976733 0.0059325459113821 0.00802599553932919 0.130103313905363 0.139268983719317 0.135364909393828 0.0423589744501749 0.136650272220123 0.141275492775053 0.138140247384619 0.136534267486809 0.136826386815348 0.144011313941633 0.138261324057308 0.136626153080723 0.174233794050387 0.178579515605431 0.182425832375688 0.0259049792140224
"Rv1110" 0.00613490438637813 0.00633677219431134 0.00628028036569616 0.00873901075162563 0.091853257777937 0.100564899014042 0.0941666363352272 0.0291113353611103 0.0902617966395233 0.0975677784060784 0.0942151641538891 0.094404649410956 0.0953381678330074 0.0978235064344126 0.0937407042900097 0.0943954452430235 0.125034502632327 0.137434218574911 0.130590219795617 0.0168585606239012
"Rv1111c" 0.00613507399014036 0.00639709209381153 0.00575486378050054 0.00601997538889931 0.0975299412994812 0.122144519761656 0.0967695427188355 0.034563169596602 0.0935593576171317 0.107879018218221 0.0953566542976074 0.0976723954279375 0.0980143765568206 0.115702494581239 0.0950112972091745 0.0981718089763327 0.132633742713155 0.141186146998114 0.130707523180496 0.0178369792160989
"Rv1112" 0.00614288157374656 0.00629174341500458 0.00802417864216092 0.036989672329993 0.159587700534414 0.231977236237498 0.151995239958449 0.0683312801998691 0.146491487005741 0.193578793108293 0.14852765000442 0.191479032863207 0.168699841128278 0.22202830778162 0.142434484625912 0.185677982706855 0.196726866401163 0.246727637594578 0.193406715152806 0.0353304013547275
"Rv1113" 0.00614691674908267 0.00829125101077441 0.0130053167433389 0.0161763582127365 0.327278832528291 0.410219176975556 0.285403183905312 0.15245510981679 0.315339786250037 0.455891383154007 0.301429706848597 0.366421547517923 0.399050061025175 0.488805966388777 0.307945850238163 0.423484295792356 0.343234695614402 0.414151522386068 0.340654308180982 0.127894926538912
"Rv1114" 0.00614460905353444 0.00668690046956079 0.0086449492517471 0.0132309577848807 0.179867521142697 0.265587487864582 0.200359766968909 0.0788592567775485 0.183470743502798 0.243919852935986 0.195628220249495 0.208475746283288 0.195231094444281 0.254022091577563 0.197589034217386 0.203209851288117 0.22061188775583 0.282764516177674 0.244914090690556 0.0364013861362941
"Rv1115" 0.00614448759706399 0.00814855159053803 0.00674945729596266 0.0162474836217773 0.190726648160335 0.314445087657879 0.212769412934209 0.0652620658866725 0.188576521727386 0.276743777131232 0.205721909431511 0.224654109705479 0.204816065725521 0.338549224807814 0.199393025338898 0.224495973338875 0.226185551295641 0.336252114315147 0.255142759885272 0.0421803129601587
"Rv1116" 0.00614497364923292 0.00670467176940949 0.00672804662907264 0.0107860412875037 0.185501552045883 0.3029512588823 0.208355673054127 0.110725890645558 0.187598838418161 0.272056916402753 0.201221934685757 0.199964648450304 0.201485485899676 0.256699890373744 0.19378611459026 0.194769825072559 0.228786157865037 0.330162750607135 0.255037534044353 0.0516419234942983
"Rv1117" 0.00614131272841221 0.0062906727638407 0.00820451703110596 0.0079604928883476 0.124555692896864 0.155435611678236 0.131606631895867 0.0392334599411947 0.129760728302438 0.145334568756447 0.133796686418218 0.131630051476882 0.131009039006878 0.146447978286363 0.132373782556801 0.13181258220369 0.165652666714326 0.197511258305464 0.175076387846673 0.0237124946546836
"Rv1118c" 0.00613544812704289 0.00605572084165017 0.00512153244198257 0.00676517664156728 0.102643817472253 0.16357342482745 0.101107341914181 0.0336518516245772 0.0958851695545361 0.131410119677662 0.0977662651966457 0.102885171659857 0.1052001276703 0.147914537807851 0.0984094655976898 0.102874906703294 0.134464977821972 0.175074695519507 0.133108066788087 0.0161031569399296
"Rv1119c" 0.00614689936443416 0.010314123079845 0.0102581393210633 0.0169174364384614 0.232352797154338 0.471927876977209 0.252606635788656 0.0956100046976543 0.274951969575025 0.504646289277872 0.279567639922218 0.297973934727994 0.299173336205595 0.482802571174826 0.27649645761563 0.312478231217599 0.294521246143118 0.50195761968525 0.320811281373028 0.0617678630320322
"Rv1120c" 0.00614534958908421 0.0070899349968034 0.00750758186236858 0.0134412997679416 0.227302754174718 0.345760013259032 0.223679739368453 0.0717815139013006 0.212963841006992 0.337789759439681 0.219903086818629 0.249529044954341 0.246085241821168 0.365909994717991 0.225798311206339 0.255401364708037 0.274514577853841 0.353622964612951 0.270072351192226 0.0543487486172452
"Rv1121" 0.00613834072353746 0.00609818268292776 0.00551530468442714 0.00645284334512414 0.105456887244177 0.123604632295371 0.111226665533331 0.0393461966172528 0.109599611343389 0.114953289133224 0.110261081571722 0.110495226318928 0.106517053501123 0.120529965458706 0.108418324895474 0.110478473858661 0.142534157981778 0.16118987202435 0.156585784625092 0.0200341336658087
"Rv1122" 0.00613760848332896 0.00607605623234777 0.00686402199547708 0.00674072578181794 0.107454514967178 0.176191684912798 0.116132789253863 0.0349121321676246 0.105691666283673 0.131287178702869 0.111825927901231 0.111429088599979 0.109543749064329 0.161473200418163 0.107634837367277 0.111965411796859 0.142505751453264 0.201960617056981 0.156666484731034 0.0174934319134727
"Rv1123c" 0.00614036388668162 0.00617347492727433 0.00549553481283246 0.00806581405564703 0.124416338731757 0.19214566371737 0.129920912927222 0.0414543756644596 0.118587321661965 0.148283914470958 0.126152227171349 0.128907195363054 0.128934692396835 0.178526154695918 0.127161182548941 0.128864843300988 0.162542256217804 0.222620796510072 0.167884293944425 0.0206209352215181
"Rv1124" 0.00614075770510173 0.00618213157415839 0.00601288976569887 0.00741061857689188 0.139445960998683 0.324121112404128 0.175092275399668 0.0562963498962343 0.129938162075908 0.164039310174235 0.136942367416066 0.147363616809117 0.14255209705792 0.284627081393642 0.160373411093484 0.145912241542157 0.17384832740516 0.361204604427519 0.211464812840817 0.0250913002322909
"Rv1125" 0.00613692489968218 0.00610066154075626 0.00521013928108398 0.00693669567326004 0.11545220367924 0.320257484826583 0.143980247894212 0.0396822312113053 0.106246684599233 0.167211307075354 0.116051208816527 0.119141124212078 0.115686319524144 0.282060025836517 0.131682189866317 0.120407129690428 0.145848605356237 0.338309282713092 0.173672359071713 0.0191621141117692
"Rv1126c" 0.00613698087487208 0.00610978414097831 0.00534292381831656 0.0071625361950445 0.106062962409878 0.213337994355456 0.12871128752471 0.112570358365641 0.103805596004871 0.145019370514495 0.111717140526539 0.111665443690042 0.108205876583103 0.193257033839026 0.120952648352253 0.110078648305471 0.139331635306072 0.233139755219551 0.1612018998784 0.0902443434940159
"Rv1127c" 0.00613310395149035 0.00606046256571157 0.00546323313324463 0.00581264923351786 0.0891903552204511 0.145471319706914 0.097554390043573 0.0781764156029628 0.0884922086897214 0.106038678191729 0.0892759225044458 0.0926307233991121 0.0904177369811255 0.132966849635242 0.0947778596042375 0.09215114733788 0.119847009672305 0.167444362319007 0.131039310375559 0.0289321593471671
"Rv1128c" 0.00614220247711837 0.0063458079527529 0.00626355384209583 0.0105843265552307 0.153655430170223 0.264248143299385 0.152504937389734 0.104989110564223 0.147276628789091 0.221010901178651 0.150713489597604 0.163106542825152 0.157326408771072 0.266250912398057 0.152133717503056 0.159404010858356 0.188184187643773 0.278112992011072 0.198592234324246 0.104204811888199
