"C1_Fe_YES_3" "C1_Fe_NO_3" "C1_Fe_YES_4" "C1_Fe_NO_4" "C2_Fe_YES_3" "C2_Fe_YES_4" "C2_Fe_NO_3" "C2_Fe_NO_4" "C5_Fe_YES_1" "C5_Fe_YES_2" "C5_Fe_NO_1" "C5_Fe_NO_2" "C6_Fe_YES_1" "C6_Fe_YES_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C7_Fe_YES_1" "C7_Fe_YES_2" "C7_Fe_NO_1" "C7_Fe_NO_2" "C8_Fe_YES_3" "C8_Fe_YES_4" "C8_Fe_NO_3" "C8_Fe_NO_4" "C11_Fe_NO_3" "C11_Fe_NO_4" "C11_Fe_YES_3" "C11_Fe_YES_4" "C12_Fe_YES_1" "C12_Fe_YES_2" "C12_Fe_NO_1" "C12_Fe_NO_2"
"Rv1998c" 398.000132081788 399.001437340721 410.000399043884 364.999904707908 3834.99937674974 4449.01692485674 3425.00032374211 2987.00199955048 1003.99814271571 583.999408264368 902.001140321018 972.998830373748 2955.00100678863 3237.00364245762 2814.00053860677 1818.00383925571 743.999333975122 917.999821918341 610.000387664917 698.000997220524 4872.98495419823 3733.99846113591 8088.00757088679 9189.99101265907 593.999158221587 661.00080869177 587.998597302288 677.001408586607 6384.01873924042 3254.99456574304 7932.01982409867 5498.00742975032
"Rv1999c" 89.999914398422 96.9998596799881 66.9999007704658 88.9998674349331 399.99972478667 548.999095374979 278.999601926567 292.999519516905 150.000561024526 152.000180131711 124.000184380923 169.999948104305 315.00143525385 353.998724309673 192.999095039068 239.000147456659 209.999541151595 230.999838598926 212.000554075524 249.999651963394 1298.99807934708 807.996785519141 1518.99726406586 1982.01076939904 141.000338109996 102.000002948568 99.0001769600403 91.0002290247887 388.000365524761 297.999878019655 318.999364071452 447.000878499228
"Rv2000" 259.999820447012 267.999698503054 402.999687506752 374.999244959052 684.999428733524 706.999143496647 287.000192123839 253.999586443867 646.001313169961 455.999918323954 603.999837955825 587.000109558261 90.0002800869861 75.9998437216182 51.9999165534051 36.0000529106694 1213.00012680918 1405.00063857208 1065.99836969687 1193.99893501761 525.000235354033 259.999408189789 261.999552543578 333.000877687347 377.000908516394 437.99967398474 353.000530266789 454.999639163312 242.000835912499 272.999373543903 242.99954988393 277.000807636236
"Rv2001" 202.00108494033 245.000005687692 293.000820493605 347.00021071935 391.998802210089 469.001509268199 152.999970934554 176.00028907442 425.999607181684 328.000910334503 420.000571195836 452.999723249459 63.0001140482798 73.0001693107426 44.9999995586078 45.0000537019916 621.000824602893 762.00130097924 597.999514689192 669.998986589609 352.000066949498 191.000057017736 145.000319041129 160.000024737594 306.999556821759 309.000166863548 297.998939758826 267.000680457517 186.99979654616 228.999864893371 197.999680748893 215.000509945351
"Rv2002" 352.000752438305 519.001393982069 479.000033294787 510.999666119381 1436.00166502421 1464.00067187287 900.001683078848 862.999440316156 959.998951177793 623.000470066526 818.000197041783 815.001089249122 201.000038323863 202.000253862264 168.000222114836 105.000291526452 1198.00169315253 1548.00176864609 1040.99883180048 1503.00034271453 903.99879682918 562.999634206806 547.003240896746 591.000517730187 484.998834003608 512.999875037997 509.000052069961 559.998989986757 623.999807398559 498.999277048782 572.999691184495 646.003415726252
"Rv2003c" 452.999624849388 577.000924447274 544.00129940501 508.001292815875 3724.01665176479 4433.01529269359 2629.00001590652 2647.0019943669 1110.99863851707 883.000927312615 1073.99898734446 1574.99805431972 838.999772527624 952.003620106303 652.998118829436 425.000375869081 813.000196122065 1066.99988873693 736.998384492894 846.000504084073 2717.9972847815 1813.00297622055 1520.00300848268 2074.99613738596 581.000120620766 605.001304823795 569.998664799154 650.000025597307 1365.00071060938 682.999100860486 1817.99554826374 979.999720914795
"Rv2004c" 1894.99642247205 2406.99627006468 2235.99508818067 2064.99754540811 15506.9967628072 17189.9602990988 15190.9803882029 14271.9481378438 4320.01051663323 3455.00162155881 4318.00189238699 5359.9976804823 3906.01284035623 4934.98698987657 3376.99270410517 2239.00260400059 2140.99816952823 2759.00118771491 2165.00113670108 2137.99845276275 9471.02062903486 7336.97094940352 6170.00095261999 8213.02839376063 2050.0012335246 2051.9986071677 1986.00218763811 2178.00172285319 5388.00885409846 2763.9979762062 7549.99724838337 4139.00594991543
"Rv2005c" 1306.9998212758 1553.00255550218 1411.9997132475 1407.00085261888 18160.0228307239 18788.0123063106 17859.0152453784 17141.023087349 4449.00242878387 3099.00018978694 5219.01108116726 5216.99016694583 2241.99938852349 2799.00362830446 3376.00119284401 1480.9992165662 1717.00165094117 2556.99915066499 1605.99620828968 2065.00312337476 7769.97834955864 4707.99892425748 5155.01026317891 6629.9926640741 1486.00038138695 1513.00206652392 1297.99817427926 1386.99990026433 4834.00060797022 1838.99621753335 7178.99413755644 3001.00247859016
"Rv2006" 3241.99538495355 3605.99642194739 3447.00593931707 3559.99500688828 34925.9585214456 31826.049606953 27968.9817061598 23894.0026271128 13054.0028817099 9815.00319083532 14435.9949524013 15159.0016113344 5281.99549560623 5938.0031266875 5418.00319023048 2452.00234205877 4498.99376173733 6254.99422238808 4425.9926199441 5330.99102749984 12036.991439953 7837.99412266611 8280.00842034624 9830.00965470291 3695.99529668297 4128.00898615315 3723.00731135969 3737.99156988074 8376.01121043622 3753.99394144355 10581.9801870123 6191.99009472522
"Rv2007c" 746.998527853748 492.001528661986 392.0005832761 431.9989710587 32989.0485089372 32030.0049772858 28463.9045809056 26279.082071823 14093.9642325938 10538.9652459985 15676.0020376998 16978.9977365151 5048.98386226363 5989.01480618135 7956.00433243138 2430.99780520353 2045.99903383083 4947.00205671738 2259.98973463859 3518.98921605119 10740.0130422766 6921.00131984271 6661.03380321486 8061.00149187343 598.00086192031 601.000099173992 542.998613396939 547.999216600936 7533.01805361042 1698.00004752915 10655.9832060336 4179.01038378681
"Rv2008c" 356.999544902938 343.999791315106 290.999378325543 307.999469568785 673.001791359307 660.998201177339 310.00008522084 328.999146350812 502.001339401006 343.000092518188 501.999809567922 554.000149720281 79.0002924543914 68.9997604248571 52.9998560603749 45.0000142734724 270.999450838695 393.000024161818 294.000335923329 331.999865865441 310.000022064991 175.999146633538 160.999481036433 211.000766659065 280.000416595898 273.999402735418 326.000703365249 304.000146581104 193.999927963883 108.000060621027 220.000051908129 177.000523849366
"Rv2009" 1361.0003675321 1496.00145823007 1242.00094390055 1297.99956039806 596.999674027116 672.998828822756 405.999913129091 482.002361725241 1168.99860193166 718.999798623556 1076.00067222078 1214.99973272359 77.9999872588625 109.00017322149 78.9999819705938 63.0000449938437 641.001098146214 797.000525655995 706.998490161499 670.001066477185 439.999732072179 227.000040742933 239.000787927111 283.000295016586 1602.99834634704 1470.00112497778 1596.99687716154 1460.99701515675 140.000370050125 144.999831768508 97.0000539698793 107.000079512273
"Rv2010" 3783.99811336064 4542.99314355273 3078.00084422992 3534.99777659257 1533.00071450468 1919.00536952946 1344.00208689189 1495.99879975065 3309.98537571685 2184.00287068433 3402.00476349599 3983.99011438627 306.000413933771 323.999488466976 340.000596357872 387.001048248169 2928.00159110308 3080.99822955777 3093.00094043042 3115.00612250503 1402.99966771693 748.999776519719 790.00327894699 1056.0010967435 4989.98744703609 5374.99371139825 5070.98768631935 4996.99385365798 321.000286559267 381.998789648321 214.000231485842 339.99891198146
"Rv2011c" 598.999212937999 662.001693208317 490.999690981682 549.000052046764 417.999729989225 475.00018601953 445.99950487979 430.000888699252 443.99924633111 316.000003178362 478.999110008722 504.99932262739 87.0001347795732 73.0000441095366 88.0000733593835 114.000161984016 500.000365215037 514.99907686679 478.999705379473 543.000238878284 469.999402711438 237.00007777778 357.001312349835 428.000685271355 719.997922262386 664.00193313961 620.000471043675 691.999574145845 80.0000288761382 81.9998496566761 43.0000273148934 62.0001641909863
"Rv2012" 229.000276187027 295.999671883903 234.000191545718 251.000584446091 344.000665148402 392.999575471776 258.000978442192 281.000544443683 185.000234433624 140.999491425134 219.000653691656 219.999552362729 52.9999701107588 49.9999084369668 36.0001573655418 47.999938856537 187.000691235654 203.99928314582 209.999802733269 204.000387071521 342.000090445262 162.000210000528 310.000565981426 453.999251887188 224.000486772864 194.00000619075 206.999286400463 205.000440179241 83.9999438164582 96.9996464532641 73.9999906059749 102.000054483458
"Rv2015c" 9900.88803475897 10264.5309828683 8766.27915937349 7677.0663061833 2172.12333923253 2373.58382139241 3252.33810411976 2859.26385071019 3973.27653516472 3231.53419263147 3868.42875802348 4297.35015104258 133.767029966718 156.714912785123 324.216540252242 479.232950515206 3853.03995986597 3434.79763077188 3570.78110238915 2792.96329460952 727.212897804367 437.478656755881 17514.6132654588 22716.2837441935 5127.95143445481 5760.49781605537 5052.47920382936 5075.50488189871 256.302821067596 302.568470142006 266.313686048545 315.644148997108
"Rv2016" 1743.00450255503 1923.00824721102 2281.00961067444 2004.00556965159 2448.00080004206 2311.99733319645 1193.99992916496 1132.00056191506 920.997978884606 694.000707476103 810.99990016707 814.00057990968 57.000003189519 86.0001266473364 62.9999867458845 70.0000526142608 745.999788081322 635.999630691972 855.997939595376 567.999860007662 593.000047739011 277.999874765909 1046.00030507279 1533.99835516636 1118.9984211271 1107.0006466613 1124.99722887925 1144.00061329311 200.000120714706 178.999723959783 173.999663406146 172.000094182451
"Rv2017" 1998.00206932889 2426.00327487795 2842.00280957165 2463.00390501952 2302.00071083468 2256.00349112864 1194.99942644631 1083.00150897366 1371.99937095705 919.999200184823 1085.00085260326 991.999177870883 95.0003382132923 53.0000545601312 68.0000043047502 79.0003983385038 1291.00168850201 1064.99981803575 1286.99749863913 1004.00209981517 702.000243367893 343.000040068556 1102.00288899641 1625.00048839273 1472.99885990294 1545.00262772682 1527.99710020496 1687.00083292365 240.000075369996 246.999427673837 196.000109679107 288.000350561784
"Rv2018" 1448.00040620012 1611.00084098671 1612.0019956901 1583.00196089744 1431.99877483633 1528.00071732877 977.001827794399 1027.00045244238 1205.99739840065 868.000167023858 1151.99980706478 1335.00207982299 126.000115888111 129.000347100112 156.99991361617 74.0001584250964 1318.00070367749 1271.00123052956 1329.99893297505 1236.00035099091 691.000746166557 377.999682209283 692.001598660007 909.998971114982 1308.99752305828 1414.00155990505 1253.99859136057 1452.99944686017 633.997299509901 608.996892939532 645.000050549729 616.998814412453
"Rv2019" 442.999682885204 523.999263675688 542.000798098155 518.000351587222 424.999807111995 446.001041240946 303.000611805742 311.000730646153 335.999355720492 260.999669497398 397.999868081064 410.999738494781 58.0000883323076 53.999995854552 40.0000231574207 38.0000201557631 431.999884506764 405.000505087026 436.998803309194 438.999427251049 269.999177963517 188.000444109567 249.99997142276 293.999762341758 439.999892446155 388.000955463596 411.000033387746 433.998666763497 178.000219648355 192.999772307502 174.99976804599 193.999982859148
"Rv2021c" 386.001628800414 437.00042274709 514.001133893616 507.001781332755 896.998885211229 1058.99988823906 652.999801482742 668.998405933662 783.999563031802 535.001882087848 704.998185345676 675.00040451292 151.999813480088 136.999978563773 169.999836482602 156.999837288406 719.003426762039 871.003044711901 773.004815110018 814.995563630909 729.001966186065 417.000549022663 623.000906927037 697.997250085574 428.998402754799 523.999379855209 390.999191664729 465.000897795408 477.999951852816 505.999563480449 388.997947361297 517.001990004034
"Rv2022c" 619.999597447531 741.000656335881 588.000991439774 695.001101576072 533.999237706942 631.000235425957 360.999630338825 356.999753114876 673.998468823499 512.00067290969 634.001739971345 686.998775228212 201.000167247113 151.000157851758 144.000200816813 138.000311331696 668.999933325635 751.000316766233 729.999332738064 758.998894162584 740.000066002618 404.000916997024 519.002279134582 629.000404484841 701.998505930646 776.999690758732 739.999778428123 751.000526678247 336.000235694334 393.998503838864 291.999741931989 340.000541816328
"Rv2023A" 275.000917658548 353.999750147015 281.000045570094 271.999958224769 28.9998926499957 39.0001160782837 25.999974190608 19.0000680942082 143.000309345829 162.999889749401 153.000280658525 198.000866363548 8.00000612904213 4.99999945467749 1.00000081261447 6.0000082660219 71.9999572208429 70.0001233681636 80.9998407158628 57.0001352363249 23.000105057331 9.99998613485932 35.0000376573703 35.9999691848103 229.999697506909 182.999494020848 223.999861115796 194.000113639053 15.9999976523468 40.9998590786473 16.9999872802987 30.0001122067027
"Rv2023c" 337.00130810387 368.00059467438 330.001339622673 309.999636442923 155.00015038606 193.999516901604 78.9999296864072 94.0000879474997 378.998801519241 285.999515855813 392.999707843185 415.999470980143 39.9998660372121 23.000037317245 22.0000696896799 17.0000937740506 452.000168484253 412.999882069653 454.000714980722 364.999301575073 168.998989950758 85.0001637122857 205.999757475088 207.999344818683 382.000377189811 425.99965391607 391.999679361655 256.000072744578 72.0000373510347 78.999990706713 65.9999078676909 80.9999233463929
"Rv2024c" 4950.97659019821 5116.9955386154 4971.00840402205 4433.99259051546 1302.99605055568 1484.99960056975 1175.00011021342 969.994918588514 3186.0039221688 2602.99930511275 2865.00227565247 3406.99865195927 180.000447333489 204.999017372106 299.999322640289 262.00037994594 2788.99870175379 2422.000818912 2755.00479115356 2444.99993685361 1959.00060955912 1377.99366623527 4631.00134757231 6277.01790769081 3302.00552513721 3377.99681141832 3304.00238580674 2952.9981246196 539.00013437187 548.999378394063 473.999275771231 611.000030706286
"Rv2025c" 254.000116867438 239.000090550894 295.001224535374 306.000468079537 2145.00207181745 2395.00272334092 3344.00214820939 2801.0027627693 538.997326880483 359.999853481369 406.999609254137 480.000750964969 285.000107847843 369.000122705432 467.000170801907 376.000517328718 612.000836147644 742.999853403918 620.000663417475 630.002113630236 6836.99702286272 5552.00054671246 870.00141049987 946.000814715293 327.00004710604 347.00002480656 322.999497409965 303.999868236439 226.000134003414 176.000070236736 175.000275113094 135.000398656515
"Rv2026c" 224.000186123608 247.000140485359 171.000114453392 189.000359899486 375.001175140009 435.001347748373 317.999971521662 309.000237923358 412.000883277753 281.000645605634 401.999735385868 393.998545896784 111.000202515865 129.000228202629 126.000332942491 47.0000847498313 454.001042224044 503.001112701108 427.999548104872 440.999876981722 483.999915097162 321.000134317194 200.000214901525 229.999596097478 273.000041270434 247.000182706139 258.999594944075 277.999943054006 306.000162654878 291.999886096821 260.999834173291 257.000365839291
