"LogFC1" "LogFC2" "BH1" "BH2"
"Rv1847" 1.40430968787768 1.46158643057532 1.71135865145026e-15 2.66369525145668e-08
"Rv1875" 2.08827134952735 1.8418169317109 5.18725961018225e-33 4.58439180632154e-13
"Rv1906c" -0.474017303635949 -0.459439234284065 6.03731981265782e-06 0.00471283735200707
"Rv1907c" -0.663222250933383 -0.663671642588327 8.10779093692686e-06 0.00270722894471708
"Rv2100" -0.210194323574982 -0.2728352870548 0.0357186570369709 0.0268592909541954
"Rv2121c" 2.9768421836149 2.93705123858338 8.11173861093976e-26 5.81221402734808e-13
"Rv2122c" 4.10172881154525 2.79097643354524 6.08775459275808e-26 9.0262423332946e-05
"Rv2123" 3.72774259733079 3.46695635496527 8.0393976874022e-40 1.17257042878058e-17
"Rv2377c" 3.41701760144584 3.08886371405626 1.39027829840824e-34 1.17257042878058e-17
"Rv2378c" 3.56996186334394 3.16183321728615 1.71501224780061e-61 5.18768474217251e-26
"Rv2379c" 4.04174993156126 3.63772578318133 1.24360385750053e-69 8.25981151735508e-29
"Rv2380c" 4.28642941109419 3.91674222381043 3.94998090369216e-55 1.92986696871834e-23
"Rv2381c" 4.79246681448439 4.11862565719573 1.87174098335543e-21 1.61693605473671e-08
"Rv2382c" 5.14665276925855 4.37150503235738 1.10568499380908e-29 1.83446955913822e-11
"Rv2383c" 5.11345890098002 4.54360233614944 3.76458467112902e-36 5.37907823966793e-15
"Rv2384" 3.36114270590726 3.02521966589635 2.63035650655275e-37 1.21487072268402e-17
"Rv2385" 2.74760007499012 2.17007542886682 3.17819063782615e-26 1.90504569352936e-08
"Rv2386c" 4.84903533395886 4.39920728536778 2.76396763207212e-46 7.60626093628826e-20
"Rv2551c" -1.29158782802971 -1.60698274054574 1.81239285398381e-05 5.12061277973496e-05
"Rv2618" 0.987914152922835 1.00760777652833 3.4258065545364e-08 7.25325278749457e-05
"Rv2619c" 1.43649034072414 1.41275570479351 1.08490279724971e-16 6.88358788912618e-09
"Rv2620c" 1.7830246320266 1.74963819054161 3.67462417976615e-17 7.77649753232905e-09
"Rv2621c" 1.69208278029153 1.41958227159603 3.085486659755e-20 1.25758253194435e-07
"Rv2622" 1.34531298475278 1.33811067030821 5.80689747564706e-15 4.03717052247484e-08
"Rv2641" 0.96224417137108 0.894981953608916 3.27081792288523e-06 0.00377012302494011
"Rv2987c" 0.757373499902079 1.17228876850145 0.00119840985464823 0.000889033476545867
"Rv3106" -0.61111614698912 -0.584459000338668 5.74284098510882e-05 0.00612116174207768
"Rv3145" -1.36038621552411 -1.30715755793547 2.66191663869877e-18 3.05220653457004e-09
"Rv3146" -0.927189717531505 -0.989281399202889 1.37621565779388e-12 9.23234659468587e-08
"Rv3269" 1.85526932343972 1.73258235155469 2.06655285880432e-13 5.04159920542332e-06
"Rv3270" 2.12800637664368 2.09120955779733 1.43059033185883e-19 1.50400624436892e-09
"Rv3271c" 1.8398549767638 1.70371866710834 1.09232798641836e-22 7.73206656908125e-10
"Rv3291c" -0.579632428073398 -0.470837171212012 9.79124612625921e-06 0.0138859951868502
"Rv3294c" -0.59828706776812 -0.617674924976908 0.00144200038444034 0.0102582026834034
"Rv3401" 1.15758465541861 1.32445008289699 8.59276561218855e-16 1.9165961710189e-10
"Rv3402c" 4.6307996271934 4.56340720067374 3.08984949128445e-81 1.58863887924385e-39
"Rv3403c" 2.81492445796303 2.75863227508182 1.50652798434253e-45 2.79418021175536e-22
"Rv3523" -0.662217306372052 -0.600599965430422 1.72079942429104e-05 0.00750063560982889
"Rv3660c" -0.683424472774982 -0.606361882909365 0.00442026176929901 0.0353868189269088
"Rv3749c" -0.725063900014179 -0.676989612633049 4.39928278137636e-08 0.00106135309471436
"Rv3839" 4.96022481567599 4.86950701267174 7.13304961781839e-151 1.81686105271611e-79
"Rv3840" 2.52851456728683 2.82730350768847 5.1407013555367e-40 1.42315326998826e-26
"Rv3841" -4.75564307739024 -4.46781343369906 8.48029037857493e-114 1.19250444803694e-51
"Rv3842c" -2.82174187222969 -2.35899255972596 8.63656167960172e-78 1.3668118060109e-27
"Rv3846" -0.7285939316406 -0.554523571959386 0.000145179045751818 0.0232751809008779
"RVnc0004" -0.78818860138746 -0.581388774031068 3.55613660762625e-08 0.00654302629798137
