"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0293c" -0.729959912971934 -0.743835830004762 3.62613754890131e-07 0.000180856982332417
"Rv0296c" 0.502408611147797 0.509651559054958 0.000117754188676533 0.00475957868101274
"Rv0298" 0.940657167506508 0.868715971857916 1.74619954221969e-10 1.61561219347877e-05
"Rv0299" 0.983827063355605 0.895183097305788 2.69258499230954e-14 4.02134286456754e-07
"Rv0300" 0.634570297629984 0.563028059183184 1.8511316359786e-09 0.000108052583897672
"Rv0301" 0.871144611489941 0.660714509170267 1.46850299238104e-18 1.50958171579951e-06
"Rv0307c" 0.419237442444473 0.559052726808148 0.0404167827770612 0.0388952290749968
"Rv0309" -0.554456168942175 -0.542167529123527 8.52642660049293e-05 0.0041914041831086
"Rv0311" -0.68865674704189 -0.664108962720665 0.000750635303733702 0.014026073149406
"Rv0317c" -0.49117559237598 -0.552870257819413 0.000121574442854799 0.00141823695690874
"Rv0324" -0.552652163636905 -0.670384938927354 0.00374331039088147 0.00742028316302431
"Rv0327c" -0.605248221372702 -0.674098053851045 0.000766886531763566 0.00286402274533994
"Rv0336" 0.462049480787031 0.413592614453614 0.000354285915216596 0.0245423622949953
"Rv0338c" -1.60153266425485 -1.47039110810145 1.06195637929829e-49 8.2229180635802e-23
"Rv0340" 1.22858258798749 1.16338104855416 9.23529309414412e-33 1.03459442165889e-14
"Rv0342" 1.08566590804087 0.727763423714317 4.36124695715442e-06 0.0150528123475431
"Rv0343" 0.71755130476823 0.597106770154241 3.04162897645794e-08 0.0011321190567319
"Rv0344c" 1.1524515197396 1.07363948032672 6.15010700164295e-11 7.747671399172e-06
"Rv0345" 0.423050389838679 0.427271061508913 0.00177843064008829 0.0187879030741645
"Rv0346c" 0.495266873568144 0.466658750547236 4.37751205174744e-05 0.00594951611618692
"Rv0348" -0.408700771138319 -0.424828135445686 0.00521108420251969 0.0352662313768966
"Rv0351" -0.553719744766111 -0.550693020594625 0.00427927885778438 0.0349071720943042
"Rv0352" -0.628692357498308 -0.607682660972129 0.000225156552052831 0.00938364393202678
"Rv0353" -0.750761390697874 -0.766695675675857 4.70380866886466e-05 0.00223871227925894
"Rv0362" -0.249423319348916 -0.334974568406324 0.0198010394156905 0.0197347902674242
"Rv0363c" -0.748594197240676 -0.822397815847235 2.53466313435397e-07 3.67882856080218e-05
"Rv0365c" 0.399378869646809 0.485930591267294 0.00132461803829528 0.00439542222997156
"Rv0366c" 0.810207088939077 0.760123147716068 0.000139117091079684 0.00635393775884698
"Rv0370c" -0.720658180643156 -0.487760257382542 0.000284684592565422 0.0431067463725337
"Rv0382c" 0.667812688904081 0.506778984265471 3.95511695644672e-05 0.0233482190159732
"Rv0383c" 0.692022999192963 0.727737511602248 2.44747636482074e-17 2.29909217853695e-10
"Rv0386" -0.808208084100013 -0.830774717661553 9.43095533742391e-12 2.83108468346654e-07
"Rv0390" -0.330365916628943 -0.412081622423894 0.0155626270692506 0.0188536967917827
"Rv0393" -1.17568474415536 -0.846707075642737 2.10000496142874e-08 0.00175070304995919
"Rv0394c" -1.22428601106333 -1.15742578953446 1.86652901584031e-18 4.79382205227329e-11
"Rv0397A" -0.666307838353278 -0.63065388932204 5.32790960732386e-06 0.00154912897323539
"Rv0398c" -0.655199610274185 -0.507995240155403 4.71384676592534e-06 0.0105493838568142
"Rv0399c" -0.547160587815207 -0.496972669247292 4.73049179081643e-05 0.00605354727028964
"Rv0400c" -0.495076843496095 -0.436450875817914 0.000154707369081416 0.0171509422210053
"Rv0402c" -0.633950643856366 -0.700387066051399 1.73011376139314e-06 4.07624294447772e-05
"Rv0405" -0.380097478348403 -0.50398841059679 0.000557594316354233 0.000392585898153795
"Rv0407" -0.449588309381908 -0.437360394388275 0.000188722694425032 0.00940686694392288
"Rv0408" -0.413563894512703 -0.428451963460863 0.000174586423549566 0.00533756766833733
"Rv0411c" 0.699420565566718 0.643937758228482 0.000512336779874337 0.0166255022681256
"Rv0412c" 1.53003426302682 1.36262130330562 1.45706945215752e-16 1.03179181207593e-07
"Rv0415" 0.662899725169153 0.789367489633551 4.13896427834298e-06 7.55698234095968e-05
"Rv0417" 0.936451223645774 0.969923352527194 1.91801517571474e-10 3.64689942228116e-07
"Rv0418" -1.48703777835984 -1.44302454258151 3.05887122668294e-25 1.72811155175391e-14
"Rv0421c" 1.07789396760508 1.0074980014265 7.33844903144318e-13 5.58303725208596e-07
"Rv0422c" 1.05307618047805 1.00529894677607 6.17367970490217e-20 6.36995840850292e-11
"Rv0423c" 0.709373695082978 0.594397957077317 1.87798922209515e-07 0.00183921780932471
"Rv0425c" -0.513749580048243 -0.43076594215332 0.000468066315103742 0.0377977912103645
"Rv0427c" 1.44763284996843 1.50854335007341 7.04620750552988e-29 5.66293883030914e-21
"Rv0429c" -0.8615028900569 -0.82474478056933 1.83558559767577e-05 0.00039552582375501
"Rv0433" -0.329617049111851 -0.404612650215744 0.00496857765871239 0.0101205768628964
"Rv0434" -0.402926515912698 -0.434631648830763 0.000822532922752522 0.00557372441731796
"Rv0439c" -0.528660215891879 -0.509566694465934 0.000561635078333245 0.00724361191254026
"Rv0444c" -0.58393033686288 -0.57996960252905 2.31335595807749e-06 0.000608530005742193
"Rv0446c" -0.53033225789311 -0.463758084586304 9.6437010646789e-05 0.00638532179719059
"Rv0447c" -0.390956237788543 -0.452850429715088 0.013752131776076 0.022438414531315
"Rv0449c" 0.916771821656797 0.671162024139318 5.05570937034496e-13 8.12802547045757e-05
"Rv0450c" 1.33612731056559 1.01297276019197 4.5001244868037e-31 2.32490086498165e-10
"Rv0451c" 1.99269589595978 1.64522452340769 1.6445678191616e-54 1.66874900789372e-21
"Rv0452" -0.767063621272958 -0.862383323225861 6.63953149802133e-05 0.000603486141093419
"Rv0456A" 1.11060786654467 0.87413264290435 2.40672451827374e-06 0.00250413675156252
"Rv0457c" -0.973731137118547 -0.867773765078376 2.58020637265389e-09 6.40091040565783e-05
"Rv0462" -1.20618858179336 -1.17511717841694 3.45078601385788e-13 2.6409105607984e-07
"Rv0463" 0.492382850971632 0.860750405270901 0.00147500431950841 1.23021776012264e-05
"Rv0464c" 1.54917352593474 1.44576515947618 3.84355095220489e-35 6.82812688514426e-17
"Rv0465c" 2.18982681354274 2.00487488179081 2.04554214453468e-34 3.04082400099539e-15
"Rv0467" 1.350084137715 1.19211535454942 1.62597622990407e-09 6.50656389184644e-05
"Rv0468" 1.15425979272062 1.02048962389689 1.00990043200668e-10 2.04828486831169e-05
"Rv0469" 0.473891900639521 0.402950229059829 0.000453062136209874 0.0299921435240953
"Rv0470A" 0.628941031647677 0.64494274935989 1.60658387084669e-05 0.00112532510212759
"Rv0470c" 0.387508682368985 0.334880103784474 0.000254664261676733 0.0291840325531638
"Rv0471c" 0.442686672728487 0.407830557766672 0.000178271276604041 0.0142222520815223
"Rv0477" 0.478562107333894 0.468624424946779 7.04058494109283e-07 0.000801388222149161
"Rv0478" 0.498132229798463 0.435141873591878 1.24200804400768e-06 0.00338639158932074
"Rv0479c" 0.505336186867082 0.45682838020411 0.000210561600916844 0.0176891171339846
"Rv0480c" 0.563330461894161 0.449985528980521 0.000263031216213751 0.0341377287583939
"Rv0481c" 1.25723082198589 0.744221685935706 6.26987418402802e-13 0.000979948484650692
"Rv0482" 0.499215396677585 0.405911826029981 0.000963753154815099 0.0473053629642696
"Rv0483" 0.584405160223493 0.551330370943184 0.000129825250730143 0.00947890778419591
"Rv0484c" 1.03231748173418 1.03824697774039 2.06064436529307e-13 9.94869749583325e-08
"Rv0488" 0.547469824184386 0.647310231170243 0.000884788033607331 0.00237865362420512
"Rv0490" -0.763683668996348 -0.861378469042354 5.50257595200297e-10 5.66270711794056e-07
"Rv0491" -0.972768077602649 -1.03139457731918 6.12428767417177e-13 3.75397176076407e-08
"Rv0495c" -0.700205272259514 -0.665370708779839 2.65380012731775e-09 4.82555061604436e-05
"Rv0500A" 0.765411466586019 0.604487465247625 1.18238264492322e-09 0.000488115603818581
"Rv0501" 0.950496468123184 0.968684349831338 2.73810854097061e-22 2.19411416236043e-12
"Rv0502" 0.44486810686155 0.411199885790066 3.09608884324239e-05 0.00765788962277504
"Rv0504c" -0.542109302293214 -0.560351290910378 1.93544642919888e-05 0.00078391317120904
"Rv0505c" -0.87029732724939 -0.714021905614742 3.5532296038028e-11 8.12802547045757e-05
"Rv0506" 0.565387918527939 0.515436742236327 0.000112125557653264 0.00890069363817236
"Rv0516c" -0.508235497747318 -0.675677632021658 0.00747344290606416 0.00717056916730288
"Rv0524" -1.7864906564388 -1.55547814289266 8.00294780495593e-29 1.91294766925134e-12
"Rv0525" -2.29394844402999 -2.00020141946179 1.49865420490052e-30 1.91205715586464e-14
"Rv0526" -2.0264110539456 -1.96238153353539 4.05715436217613e-19 1.38664459922289e-10
"Rv0527" -1.61643451396307 -1.32459183054848 2.08671669422501e-13 4.58307059290096e-06
"Rv0528" -2.27554184854568 -2.12854845858091 8.68112637609864e-26 1.01571616346411e-12
"Rv0529" -1.20106025663376 -1.0569222491843 3.96294448039269e-13 1.55470316040446e-06
"Rv0530" 0.498843447683816 0.510100743138287 0.000998486320081359 0.0156008748084833
"Rv0537c" -0.330056892966241 -0.27569812808899 6.39375913115654e-05 0.0197019012410042
"Rv0545c" -0.713532499186728 -0.617269515708642 3.59979760511054e-07 0.00154912897323539
"Rv0546c" -0.610585395863086 -0.66961075050086 1.08986054142088e-05 0.000100476724117347
"Rv0548c" -0.414618833476783 -0.399786071124376 0.000335851602672305 0.0140886476198293
"Rv0550c" -0.606630245411152 -0.628081539098661 0.00242399599109594 0.0181084053314405
"Rv0551c" -0.453462271277713 -0.50223012932243 0.0033416126084037 0.0122609593781498
"Rv0554" -0.948017253912996 -0.779970896082054 7.78164702300269e-09 0.000170006479685473
"Rv0557" -0.320115157882804 -0.393493740582306 0.0140437968220132 0.0275199863820876
"Rv0558" -0.530142769926286 -0.550062484412351 4.08601413817825e-09 8.03818411031904e-06
"Rv0559c" -0.518797430814586 -0.603422433191006 0.000273905358947509 0.00196104514244701
"Rv0561c" -0.483550865638755 -0.477699031313996 0.000195359507058879 0.00523521791563698
"Rv0562" -0.177225079823666 -0.27309153430761 0.0470730171027834 0.0255783010692345
"Rv0567" -0.62219874194417 -0.558985451445925 9.97472319012217e-05 0.0100224528656979
"Rv0576" 0.437650251524499 0.514326663805278 0.00388572214625368 0.0141145397828637
"Rv0582" -0.884076122078646 -0.781988423075156 3.08265453101078e-05 0.00390329402175276
"Rv0584" -0.359534820008368 -0.460739638978408 0.00538689330366403 0.00695772912484408
"Rv0585c" -0.549745051233243 -0.445735006904113 1.59435787155448e-05 0.00691612855188723
"Rv0595c" 0.526711780344559 0.623088852894153 0.00175314739904435 0.00432458079288823
"Rv0604" 0.57866014177311 0.692411043259287 0.000498551221336489 0.00174196473498824
"Rv0605" 5.05361424151982 4.88472864756245 1.65258979560506e-279 1.83055009177668e-139
"Rv0607" 4.67580365691769 4.41936032876384 9.94225230525046e-193 6.98933790604874e-95
"Rv0608" 1.43076920450756 1.53225519916605 9.40138314478947e-19 1.69071708943978e-12
"Rv0609" 0.996523023347659 1.09580532626097 1.33702938851437e-08 3.5433271774578e-06
"Rv0609A" 0.794237591827886 0.62719564434675 2.43458997947315e-06 0.00546891211228666
"Rv0610c" 0.5207421965124 0.461146753074934 3.87209756080784e-06 0.00314716173467504
"Rv0612" 0.635805420482522 0.758543498224352 4.1319059354899e-05 0.000416093989767271
"Rv0613c" -1.35315651418417 -0.933140553993526 6.12157757943676e-15 5.84441562755364e-05
"Rv0621" 1.4139976579749 1.55581968067419 5.19439071283835e-35 3.57978916781582e-22
"Rv0626" 0.620361540654119 0.627445919907922 2.83496155021842e-05 0.00155154507123822
"Rv0627" 0.531767558058023 0.560208973835434 0.000198389503714073 0.00453872180302253
"Rv0629c" -1.6641282372373 -1.57891882183177 9.2330623279471e-15 9.79550784144915e-09
"Rv0632c" -0.745403487492446 -0.80269232515494 3.81306496331697e-10 8.76999347168696e-07
"Rv0633c" -0.383416843852914 -0.495878726785795 0.000824221466913146 0.00152422442363823
"Rv0634c" -0.507365958991899 -0.510075650802591 0.000591913753828853 0.0124914199633078
"Rv0638" 0.81425956245304 0.760393785787465 3.00446829434062e-10 2.77553329495407e-05
"Rv0639" 0.750122710041375 0.725646338058452 8.11507044247224e-16 4.26078874353552e-08
"Rv0640" 0.756886991981152 0.723811192664616 7.62441595943302e-13 1.21103194164743e-06
"Rv0641" 0.702800880434886 0.642834212113278 4.68368240671138e-15 4.53795250825551e-07
"Rv0651" 0.490116013919292 0.51192462907936 0.00283796323269528 0.022438414531315
"Rv0652" 0.411730133804701 0.706145502837543 0.0428347640063277 0.00751152654989712
"Rv0653c" 0.578770928559833 0.685840880498147 0.000171192918125159 0.00098713500479609
"Rv0663" -0.997423907903308 -1.04011714153669 3.41634791182548e-24 9.75958046167194e-15
"Rv0664" -0.801389400306007 -0.944437068174212 0.000178116813043879 0.000224224967945871
"Rv0665" -0.841739921101382 -0.735597732822235 0.00121560957392645 0.0119452858333856
"Rv0666" -0.877375233554319 -1.18766324810853 0.00301468400885549 0.000639464307777818
"Rv0667" 0.654117287065185 0.611131133904142 3.49492433447997e-05 0.00529206200726204
"Rv0668" 0.355256812142016 0.35602386111223 0.00147099667416551 0.027243557595424
"Rv0670" -1.65588234703486 -1.62582073020045 4.05056092220389e-35 9.40932016803499e-18
"Rv0671" -0.615681133490625 -0.681323364294242 1.82377068412896e-08 1.0533211033079e-05
"Rv0673" -0.544130669496916 -0.414861970013395 0.00044726710586462 0.0496091840061663
"Rv0674" -0.677742473828469 -0.796691095235085 7.14188513077626e-05 0.000409014109693127
"Rv0675" -1.52053824647004 -1.51692403754173 4.76577206799949e-23 2.32325886191815e-13
"Rv0676c" -3.36931011324069 -3.53159755393018 1.24199911285862e-63 6.96955248877771e-36
"Rv0677c" -3.63068214995569 -3.75154946302498 2.67114943254812e-73 7.22656010700835e-41
"Rv0678" -2.275993063214 -2.51564056030446 6.09760878039859e-32 8.00590085074009e-20
"Rv0679c" -1.79706861916509 -1.72577739825104 2.97141039716959e-25 1.69700414437463e-12
"Rv0680c" -0.760226959330568 -0.697329275995834 2.44353469728814e-10 4.3082624365144e-05
"Rv0681" -0.314994280189176 -0.43752656020361 0.00271165769638456 0.00244321273468019
"Rv0686" 0.466654977269908 0.425767790330002 1.09609586763185e-05 0.00455850098433186
"Rv0688" -0.722008912717753 -0.739527329826746 9.27735810497659e-11 1.38812978573582e-06
"Rv0691A" -1.30076259237419 -1.16639673709093 9.01250182652834e-07 0.000262598491264421
"Rv0692" -1.03958933607769 -0.954729567778393 3.60109816692196e-07 0.00037614142409083
"Rv0693" -1.09381075617445 -1.02529048732775 9.67564773806174e-08 0.000185225488653286
"Rv0694" -1.18362652132832 -1.138630253706 6.52641964968177e-09 3.26550201870201e-05
"Rv0695" -0.941959766852245 -0.974375884932306 1.39252902488079e-05 0.000667605621237558
"Rv0696" -0.88521583109551 -0.932875187302518 6.74063976819396e-05 0.00136039482570897
"Rv0697" -1.06632115039828 -1.19633551162059 1.98618296188641e-05 0.000180220789987171
"Rv0698" -0.512854298732548 -0.545083758932059 0.0091167125899377 0.0253537464162866
"Rv0731c" 0.410117000036708 0.53345126373912 0.000897159838737001 0.00142192427476335
"Rv0735" 0.826449381554686 0.685564332154452 1.65290638889528e-07 0.00156774393389197
"Rv0736" 0.586987860786095 0.608497627401772 2.53126808693907e-05 0.0015554791003733
"Rv0738" 0.548341848348474 0.785922499843098 0.00561579120778479 0.0028331583546691
"Rv0744c" -0.436618913158121 -0.572503227994728 0.0248221792618907 0.0180696103527725
"Rv0752c" -1.08578408328862 -0.915127056765764 5.20765565996668e-08 0.000513048320269737
"Rv0756c" 0.584971070030778 0.654623553269324 3.62591727672546e-05 0.000763144408764255
"Rv0764c" -0.634805129533896 -0.562962925640154 0.000222316616946126 0.0172703072748252
"Rv0766c" -0.824901526600878 -0.701305638273271 3.82962916719417e-05 0.00881399598622491
"Rv0769" -0.577341550956772 -0.565231391722815 0.000752880252920602 0.0146114551292613
"Rv0776c" 0.470879680245938 0.368287511811308 0.000317198236959225 0.0468929957325283
"Rv0783c" -1.37111245464408 -1.34471283312783 1.3972916059631e-21 2.22017109667076e-12
"Rv0785" -0.683726778159729 -0.679890445909923 6.16439876260933e-07 5.47353271786521e-05
"Rv0789c" -0.419303971492829 -0.446791166750024 0.00671953338800738 0.0371018615405327
"Rv0790c" -1.16488739581121 -1.17975408227805 5.85690043594301e-13 1.70929023884273e-07
"Rv0791c" -0.913447051999247 -0.798786204148495 6.2139026087831e-06 0.00320412067174149
"Rv0792c" -1.13959571660767 -1.20588907210544 2.20411977926022e-11 4.82171702955455e-07
"Rv0793" -0.650657892181862 -0.802059115347081 0.0123412386714174 0.0161509910445992
"Rv0797" -0.949229778304481 -0.841009855469135 9.15516499731848e-08 0.000182682058157416
