"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0338c" -2.45309209805014 -2.52865367790468 2.73076322116262e-88 5.45599833405358e-124
"Rv0339c" -0.41220061531721 0.383283805568245 0.00630307189765949 0.0018510767322386
"Rv0340" 2.21101532401241 4.32835374797794 4.16718284935832e-73 0
"Rv0341" 4.7009168323091 4.73824939868394 4.32141128332634e-36 2.61751573948837e-37
"Rv0342" 2.70878341386825 4.41049295593273 2.76383056135293e-27 1.00400511577162e-69
"Rv0343" 0.735895729421677 2.55820096429108 1.8342961493789e-07 1.97204702419024e-86
"Rv0344c" 0.719213419265463 2.0130810708176 0.00197279196728521 9.09989265716873e-31
"Rv0346c" -1.32473609454029 -1.22016535488293 3.00785805813179e-25 1.53962532747406e-25
"Rv0347" 1.07987900609418 0.735844084480575 1.45647340205028e-10 1.12219378335609e-06
"Rv0348" 0.905152369724526 0.423705646290141 3.27361191796901e-08 0.00354300975585714
"Rv0349" 1.71261500594258 0.420185539782406 1.13213165462308e-24 0.00733825792025186
"Rv0350" 2.05662918051933 2.05635224212283 7.48910731538224e-28 4.79563695429932e-28
"Rv0351" 1.85478599743731 1.93950099816565 8.65124658515724e-20 9.35708379912272e-22
"Rv0352" 1.79230995519356 1.62603028127141 2.06892624204389e-24 1.23995752497973e-20
"Rv0353" 1.48093279397522 1.49622708607527 4.92775247803357e-14 5.11724737499366e-15
"Rv0354c" 1.26423943214772 1.42404558268631 3.05786323633848e-22 4.38251520054004e-32
"Rv0359" -1.07666579998073 -0.923394577086573 0.000120717144172142 1.76381382664242e-09
"Rv0360c" -1.17675761132008 -1.11640011912738 3.43971435186066e-05 1.38705037140345e-09
"Rv0361" 1.29226385765891 0.865245088054321 9.71129612615698e-28 5.54849146947305e-15
"Rv0362" -0.67014430555155 -0.239945068631675 2.75897781266843e-06 0.0146394130363666
"Rv0363c" -0.733753307469778 -1.16815284039088 2.2003257818408e-06 9.14452189008373e-16
"Rv0364" -0.586130298017094 -0.293507001428159 0.000234413635575337 0.0154389418631915
"Rv0365c" 0.38307081390357 0.914402872933486 0.0140354945197907 9.0911649900875e-15
"Rv0366c" 0.615318555892162 1.32490343642916 0.0224054027723633 1.43664183899075e-09
"Rv0367c" 1.72615108332678 1.75809844700157 2.47158364808704e-08 1.56904937642171e-09
"Rv0370c" -0.967797065527794 -0.387431002107933 0.00920407227086857 0.0493428425660436
"Rv0373c" 1.11522575018431 0.624117234324715 1.94141645770833e-08 1.79895230613246e-05
"Rv0374c" 1.5428111504451 1.99293094521674 0.000222972381601207 7.37281269695219e-12
"Rv0375c" 1.10649030600298 1.48526734640054 0.000312819526914651 3.16049932190533e-13
"Rv0376c" 2.37491033919019 2.41438085166705 5.85966146458432e-49 4.327023929232e-71
"Rv0379" -1.53909377234703 -1.14730297890246 6.23413639972818e-06 3.70052957110106e-07
"Rv0380c" -1.3305739243221 -0.726701456767514 6.67637256210708e-08 1.59351510885047e-06
"Rv0383c" 0.997205269659326 0.412802355047292 6.31607393125164e-33 3.0941127370937e-07
"Rv0384c" 1.96860546783795 1.7107866249272 3.3648012738677e-25 3.84135808143946e-20
"Rv0385" 1.66212842604931 1.37637975003035 2.79887630167433e-21 1.89552877441997e-19
"Rv0386" -0.702780123543023 -0.49617389654302 3.35996881765658e-06 2.53461932134439e-05
"Rv0389" 0.876966179923031 0.580131921284445 4.03154646841063e-08 2.22961249609162e-05
