"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0455c" 0.933072999953056 1.22612192334402 2.74508329205561e-07 1.63587071823583e-12
"Rv0456A" 1.60707693789878 -0.730853701101505 2.66625965451266e-08 0.00631911493165232
"Rv0463" -1.26353607337119 -1.24705303820539 1.4272318771625e-07 5.5925833246266e-15
"Rv0465c" 2.70370713329652 0.675514200093933 6.75337156651568e-50 0.000222278211872013
"Rv0467" 2.46950771886523 1.7206099240731 4.69387204978192e-27 2.45133173140254e-14
"Rv0468" 0.911600879253737 1.10354176498687 9.69909483911824e-07 3.09267233727778e-10
"Rv0472c" 0.50567891400999 -0.648857852688415 0.000641119173679737 5.57563703858619e-06
"Rv0474" 1.59525729711085 1.15405091157382 1.3184895014629e-25 4.0767775747569e-15
"Rv0475" 1.04719735447362 0.965454553165017 1.05218352370975e-07 5.49399004300551e-07
"Rv0476" 2.42207335211278 0.746479351752416 6.77270591725488e-75 1.57487019834383e-08
"Rv0479c" 0.889653979872772 1.75419996661404 3.33581746024605e-10 2.55903184310634e-38
"Rv0483" 0.884933514321274 -1.08216109599422 2.05433304649496e-08 4.37486761233935e-12
"Rv0484c" 1.40311575288685 -0.90144555930961 6.69227713619933e-19 9.89864992544615e-09
"Rv0485" 0.911105162255637 -1.90746730192089 3.48816817015803e-09 8.42879918707424e-36
"Rv0486" 0.660399320245783 -1.74392105572301 7.19898529285043e-06 1.85821568040254e-33
"Rv0487" 1.0605191936066 -0.545064142887683 8.66250211583675e-27 1.03860152288431e-08
"Rv0488" 0.938118392230398 -0.477282831140208 1.94547414564798e-05 0.0127534190887483
"Rv0489" -0.869427648742553 -2.08264780510508 4.73278717962621e-07 4.99386156190955e-43
