"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0139" -1.13305624908238 -1.14619864077193 7.08067212977651e-26 1.45927901419292e-26
"Rv0141c" 1.60197108733796 0.647144936295074 9.79117849606213e-22 0.000211389336962189
"Rv0143c" -0.273584722424748 -0.669757865252068 0.00723145851636633 9.99953991313093e-11
"Rv0144" 1.03754535823316 1.96520073997226 3.09929955500604e-18 2.4699142368387e-62
"Rv0145" 0.638677414618748 0.380441926318569 0.000100461617209189 0.0216870030836803
"Rv0147" 0.400087116814846 0.283435427090271 0.00208136690480308 0.0309927809090786
"Rv0149" -0.331885385377992 0.885568252060267 0.042992559388656 2.31293491618431e-08
"Rv0150c" 0.477470711129817 1.00719076047458 0.0143121398969554 1.12057559440222e-07
"Rv0153c" -0.35409778969366 0.407240300719399 0.000665698905938732 9.21033523189367e-05
"Rv0155" -2.35766999149011 -2.50629526205183 4.0363538819961e-78 9.6225852311444e-70
"Rv0156" -2.24772907893005 -1.03698761432193 8.16298847228639e-26 1.94194284679438e-07
"Rv0157" -2.26975464001112 -1.42568122271422 7.55316494722062e-184 4.83449816401096e-76
"Rv0157A" 1.6812535376066 1.89207298328286 2.05958374851207e-21 1.18615310037165e-24
"Rv0158" -1.75434914242442 -1.517999117692 5.09634176038327e-18 1.3772075744926e-13
"Rv0159c" -0.446829104121065 -0.5802453686079 0.00207384546816775 9.24972898944998e-05
"Rv0160c" 1.17586760778848 1.32284540169464 1.799727837727e-11 1.23052595801638e-12
"Rv0164" -0.69746296052291 0.784457259092494 1.94512827676198e-07 1.88819670781192e-09
"Rv0167" -1.71683996448376 1.14341013595182 7.08965297594003e-19 2.35909017473472e-09
"Rv0168" -1.84042154833304 0.471487231303754 2.87309985784965e-24 0.00870040505262073
"Rv0169" -2.80429894069727 0.630061314425308 1.13738115772952e-44 0.00149189950056843
"Rv0170" -2.68079612970137 0.662595403884081 1.61387133479686e-56 6.72496880086351e-05
"Rv0173" -3.57205226631855 0.417152126189813 2.88827916091224e-68 0.0370300085489835
"Rv0175" -1.24224373630035 -0.252359851246145 5.22413835393733e-40 0.00795655903360119
"Rv0176" -1.78481978721597 -1.02392481049574 4.67290063688942e-60 2.78162026572889e-21
"Rv0177" -1.8092126394956 -0.396009598490222 6.71691542522589e-71 6.58773562117809e-05
"Rv0179c" -1.46154288888984 -0.676020583188203 1.94424322591409e-29 2.8359832467251e-07
"Rv0181c" 2.10395301774523 -1.27130558676692 2.7886221336647e-65 3.72583846862477e-21
"Rv0182c" 3.12325227620233 -1.18526887619936 1.49054142639329e-174 8.51801984093593e-24
"Rv0183" -2.39689603858269 -1.70758724916771 3.98595892564612e-95 5.81034922853864e-53
"Rv0184" 1.49996345076466 -2.89017882869894 1.60024718505506e-19 2.67202755971651e-59
"Rv0185" 0.996830386728932 -2.66041293751788 3.86800292959925e-12 3.83376263419157e-59
"Rv0186A" 3.13151809149767 1.79065770696437 1.35231612698641e-57 1.43480177026143e-19
"Rv0187" -0.723434461127213 -0.253440490803431 1.28030387104605e-09 0.0362756764998041
"Rv0188" 3.44247412187328 3.48444711025047 3.29910510590344e-64 2.74061125144167e-65
"Rv0189c" 1.82487339468055 0.608370659864997 3.38575767338609e-46 2.89084554152526e-06
"Rv0190" 2.003977721773 -0.391173528115482 4.47153566080695e-55 0.00385177792871879
"Rv0191" 0.261760478113777 -0.723127943170679 0.0312931608118072 4.31572322071933e-09
"Rv0196" -1.15626450430945 -2.59848535050866 0.000147588992179779 3.96977585071467e-09
"Rv0197" -0.588798343947201 -0.414087898672041 5.26600130187285e-07 0.000651840784701306
"Rv0198c" -0.318199717193211 0.404326941768557 0.000213703394943247 2.90160511418116e-06
"Rv0199" -1.45646043367139 -1.10244308528221 2.91910716362042e-27 1.04637463794365e-15
"Rv0200" -0.552410224706156 -1.57536675507089 6.67817758013104e-08 4.47000328452649e-42
"Rv0201c" 0.823670348515019 0.33722103938598 8.76793216593882e-15 0.00262096890892204
"Rv0203" -1.63784883724863 -1.05046308711622 1.05887006831319e-26 1.29297356574289e-09
"Rv0204c" -1.09480670559598 -0.486607277567309 5.43437561212725e-38 4.67504234059007e-08
"Rv0205" -0.674751153042899 -0.502523610178053 3.89475619264659e-10 3.42907146622116e-06
"Rv0206c" 0.244888207167516 0.501308462241314 0.017568085040052 9.52897659718682e-07
"Rv0207c" 1.54838391659102 1.3792980839418 2.6912365446201e-55 4.59350477680716e-44
"Rv0208c" 2.74298088068324 1.96118216904748 6.52527467532757e-129 1.33375862453514e-66
"Rv0210" -0.783313626443333 -0.345133606864646 8.43538105329574e-07 0.0362954944300481
"Rv0211" 1.23932803387777 2.46510512799179 4.65762352859478e-14 2.97868103895324e-51
"Rv0212c" 1.99077932525999 2.30328701344216 2.8587793477102e-60 1.66256305256848e-76
"Rv0213c" 0.717852410757375 2.4289542673728 8.3236459976438e-09 1.41891718591987e-89
"Rv0214" -1.38995055277631 0.494812931652043 4.69932300128584e-19 0.000681960873833065
"Rv0215c" -1.85613166545804 -0.772501002257604 1.15426692602915e-35 1.62942937000227e-08
"Rv0217c" -0.876379184321651 -0.724389741717278 2.21681130744957e-07 4.18578015392371e-05
"Rv0220" -2.45803406757548 -0.90522246941972 2.80360414912611e-84 2.81386150627882e-13
"Rv0221" -2.90706715327045 -1.32110085227599 7.74358427178272e-98 3.0226322438339e-24
"Rv0222" -2.63348359871315 -0.833489461717305 8.68973046567225e-65 1.6456673769191e-09
"Rv0223c" -0.447446425248573 1.69043102718429 3.94861217987671e-05 1.07661456148627e-65
"Rv0224c" -0.419802503853265 0.881016855028408 0.00392046588152261 1.90889615323252e-09
"Rv0225" -2.39213646746541 -1.71960318626603 1.85922401732721e-97 8.346787635423e-52
"Rv0226c" -2.72394207671915 -1.43929630522561 1.17330832970002e-75 5.37516343424351e-22
"Rv0227c" -1.83635934374438 1.23676299996531 2.16268536279688e-45 8.99736709078338e-22
"Rv0228" -0.420610939817025 -1.93601676438751 0.0234765984823294 4.20743589945883e-24
"Rv0229c" 0.440556079868998 -1.10839510376511 0.0092809713875499 5.17883018369407e-11
"Rv0230c" 0.710835489025124 2.10797308108312 1.27276831094913e-08 2.78413481380511e-63
"Rv0234c" -0.313671012988892 -0.851370907084388 0.0214453683185186 5.50253255585015e-10
"Rv0235c" -2.77681021145354 -1.13427441205723 8.04598268594551e-66 1.19628249040758e-15
"Rv0236A" -1.46404647086224 -0.546897323912561 6.97066795407946e-19 0.000982857128180599
"Rv0236c" -2.10247399448663 -2.83570622618385 3.84972775082701e-26 1.86505023131589e-45
"Rv0237" -3.39954197563742 -1.52191297596155 1.17458077562554e-75 2.71476889196483e-17
"Rv0238" 0.472093482790778 -0.517037363052807 0.000114215789347614 2.94140797226249e-05
"Rv0241c" -1.62424071880088 -1.57558177449204 5.29765377993151e-24 8.19828925238511e-23
"Rv0242c" -1.54695257679947 -2.44539030216302 6.58482263258221e-14 2.52705008135218e-32
"Rv0243" -1.60977418775868 -1.69379387024055 8.38747044641435e-15 2.1392085642612e-16
"Rv0244c" -1.42890738994075 -1.52547182068822 1.53461769221405e-19 2.83418844951279e-21
"Rv0245" 1.78715775300247 1.65231394816114 6.51685907467059e-40 3.69407855743068e-32
"Rv0246" -0.756304167911633 -0.656330591596166 4.33437720781013e-08 2.08620785974704e-06
"Rv0247c" -2.54686857780547 -0.351590463264979 4.58841700391428e-49 0.0359621012263124
"Rv0248c" -2.1942650165981 -0.708944199137629 3.66186483335321e-55 4.24462232478002e-07
"Rv0249c" -0.947531432759501 -0.52409701810709 1.12744371953394e-14 2.51373494694433e-05
"Rv0250c" 1.33576321842963 0.694891016337492 3.5012714903217e-13 0.000188865501273739
"Rv0251c" 4.11428103887385 2.9882502772058 4.58812569523508e-66 3.30263091305954e-35
"Rv0252" 3.01944076385019 0.528566875113528 3.7947539923903e-190 8.20980327076962e-07
"Rv0253" 1.92245475085028 0.98274223618422 1.14993588308678e-17 3.63350836942043e-05
"Rv0256c" -0.223552803550327 -0.70102399147732 0.0208478975376296 2.32595272381219e-12
"Rv0257" -0.737374920718342 0.487906263370328 8.88120614107845e-07 0.00111979469465516
"Rv0258c" 1.54679437723924 0.942736216404497 2.98078045139583e-21 2.19046924852207e-08
"Rv0259c" 1.61439474828703 0.687376227716597 1.25149820931662e-17 0.00280471367103298
"Rv0260c" 1.22918718350757 1.22670849915125 1.08189844878206e-06 3.89304609402249e-06
"Rv0262c" 0.358900483165435 0.949947699519813 0.00455401689052129 1.5871023217598e-14
"Rv0263c" -1.85410759705277 1.00135534289825 2.07298016302616e-31 2.69660972120573e-12
"Rv0264c" -1.63005627255203 0.349408282388868 3.69890070247424e-22 0.01883220857778
"Rv0265c" -2.07527051582328 -2.22688280099479 1.03956827332938e-101 7.15222720113893e-96
"Rv0267" 1.85439193295646 1.34678132075233 2.82309408940792e-38 1.81952525755916e-20
"Rv0268c" 2.98389417549524 2.11470709903753 5.13323935419662e-141 4.25347545065668e-68
"Rv0269c" 0.744565132854016 -0.370393865836491 7.9382739905801e-09 0.00825491070565078
"Rv0270" 0.629509684533457 0.64731891988517 6.09203579024436e-07 2.94635125166588e-07
"Rv0272c" 0.72052152557159 0.419499772111282 5.75519877201144e-13 4.53396526362565e-05
"Rv0275c" 4.09739359330857 0.559880937413932 8.60372224618415e-129 0.00156318668682463
"Rv0276" 1.98848519269488 0.943268431191077 1.28342273216875e-44 8.27762490688991e-11
"Rv0277A" 1.64367405740596 -0.801841329366789 1.18405461944872e-20 9.25969555119251e-06
"Rv0277c" 2.71519984542084 1.07442813340851 5.6822334651121e-68 7.28876117235062e-12
"Rv0280" -1.84524384111761 -2.2049733940843 0.00020018996532223 4.81347818691243e-06
"Rv0284" -1.39144627295777 0.612934253146164 5.07919424944882e-11 0.00391560293382579
"Rv0286" -2.14740887383895 0.763075671276295 2.43083004559181e-18 0.00179710777509597
"Rv0287" -1.59216364840448 2.57152044859263 3.07731478399744e-11 2.85150946074475e-27
"Rv0288" -1.74055843486081 2.44278947197572 2.56712710256629e-16 2.41377924507261e-31
"Rv0289" -2.04799158124688 1.56371048954272 3.06748544614206e-25 1.42228814710447e-15
"Rv0290" -2.10493743577474 0.829032429589544 5.2813029279556e-20 0.000295538053916941
"Rv0291" -2.13142110684959 0.832813478090123 2.44733626125741e-19 0.000416039536119295
"Rv0292" -1.1411351728916 1.06242354109839 4.18343712175759e-18 3.19974536303568e-16
"Rv0294" -0.478938997847248 -0.557355486471833 0.00701019178406719 0.0025405369959335
"Rv0295c" -1.38709747749411 -0.693274786008149 2.12216178506046e-24 5.33262526168377e-07
"Rv0298" 1.21879826581698 -0.482747871919778 3.10426871068485e-17 0.00114380960604435
"Rv0300" 0.990288332315591 -1.23009379311637 1.992524581994e-23 7.41995677297115e-31
"Rv0301" 0.455643436924806 -1.18411773556814 1.8013216331889e-06 6.52970887938336e-33
"Rv0302" 0.700956391900536 -1.09111390743979 4.12819164445184e-08 3.97593624792485e-16
"Rv0305c" 0.487402835090187 0.803337958350002 0.000274769406735181 1.13788709414333e-09
"Rv0306" 1.65882470920932 0.939322611210278 3.35403605672068e-24 2.22688539351086e-07
"Rv0307c" 2.14777102607015 1.04906406867867 8.73036575568042e-24 2.50636779876635e-06
"Rv0309" -2.00323144330463 1.23478516610944 2.53227903126904e-49 1.18186273743735e-21
"Rv0310c" -1.50255998984534 1.23020318476478 2.20269673940451e-09 1.40553781115037e-07
"Rv0311" 0.680873109548601 1.08240187426001 0.00172162437639228 4.31152283325642e-07
"Rv0312" -1.49999775395582 1.10783343531495 1.76934094911057e-23 1.2833808417683e-13
"Rv0313" 2.38123827828756 0.520764180562631 4.6152276667064e-73 0.000129660689194051
"Rv0314c" 1.66807101255569 0.607007357456315 4.83327907610541e-63 3.80424684981356e-09
"Rv0315" -0.278005499906319 0.412352153165328 0.0207771307508871 0.000850474472105086
"Rv0316" -0.435241014726215 -1.11531821017994 0.0237022295258869 1.9759398149839e-08
"Rv0317c" -0.892706639824487 -0.726910413853822 4.57518653255847e-13 4.15852489090185e-09
"Rv0319" -1.11754836926354 -1.21805466800155 2.92946394307232e-13 9.87908476333529e-15
"Rv0320" -1.55540945803826 -1.17235423745974 2.80544454264244e-12 6.80336222051817e-08
"Rv0321" -0.430214502695238 0.994149898320498 0.00346163731176427 1.21502704796744e-11
"Rv0322" 1.25761800150086 0.863046943122772 5.79870842101953e-15 6.2960146240042e-07
"Rv0323c" 0.62535096802181 0.489071797588042 1.54069306810403e-06 0.000413940385080735
"Rv0324" 0.616771145631003 -1.50054020444162 0.00179808234935604 2.53648406759103e-09
"Rv0328" 1.46094290964877 -0.644240452189603 8.47348224245944e-20 0.000134073132808606
"Rv0329c" 1.36676386791081 -1.5396865707135 3.23580504946419e-11 4.28303948502684e-11
"Rv0330c" 0.548077704393702 -1.44699051593033 0.000624746056889677 4.82404526050174e-11
"Rv0332" 0.595478958078314 0.81773173531176 1.67898137660772e-06 8.14404877022971e-10
"Rv0336" 0.498751814740147 -0.533570646207697 0.000102938472980655 3.78376544113964e-05
"Rv0337c" -0.551822584903964 -1.241788287694 4.67365911725741e-10 1.90971775676188e-41
"Rv0338c" -2.52865367790468 -2.06849166276589 5.45599833405358e-124 7.62355812391533e-84
"Rv0339c" 0.383283805568245 -0.85581192910345 0.0018510767322386 1.76299385027844e-11
"Rv0340" 4.32835374797794 0.285740329764262 0 0.0175402502986698
"Rv0341" 4.73824939868394 0.926159696307999 2.61751573948837e-37 0.00868103892427483
"Rv0342" 4.41049295593273 1.03780459367894 1.00400511577162e-69 2.6879386401935e-05
"Rv0343" 2.55820096429108 -0.44599307542335 1.97204702419024e-86 0.00114667402174596
"Rv0344c" 2.0130810708176 -0.456784019639121 9.09989265716873e-31 0.0238781179244649
"Rv0347" 0.735844084480575 0.818484392212672 1.12219378335609e-06 1.52560546589841e-07
"Rv0348" 0.423705646290141 0.868008595893724 0.00354300975585714 1.09386300957264e-08
"Rv0350" 2.05635224212283 0.672648421677121 4.79563695429932e-28 0.000367801256080456
"Rv0357c" -0.773516877953875 -0.283048962298346 2.83956711594948e-16 0.00518932024657594
"Rv0360c" -1.11640011912738 -0.414990623284225 1.38705037140345e-09 0.0339478436321044
"Rv0362" -0.239945068631675 -0.860385234034897 0.0146394130363666 2.92540673300756e-18
"Rv0363c" -1.16815284039088 -0.395927369325167 9.14452189008373e-16 0.00669556911257218
"Rv0365c" 0.914402872933486 -1.10528170033036 9.0911649900875e-15 1.27742528766351e-15
"Rv0366c" 1.32490343642916 -2.13542800410756 1.43664183899075e-09 1.35548395010362e-15
"Rv0367c" 1.75809844700157 -1.59355740718631 1.56904937642171e-09 4.03746608466021e-07
"Rv0373c" 0.624117234324715 1.46516996413263 1.79895230613246e-05 1.42603194068455e-24
"Rv0374c" 1.99293094521674 1.93180240122949 7.37281269695219e-12 1.5355404584472e-10
"Rv0375c" 1.48526734640054 0.897944781014166 3.16049932190533e-13 0.000205536606142666
"Rv0376c" 2.41438085166705 1.5503881611248 4.327023929232e-71 1.80042943503062e-24
"Rv0380c" -0.726701456767514 -0.945798818157674 1.59351510885047e-06 1.7631885110462e-09
"Rv0381c" 0.315847089490623 -0.479592401905026 0.00920649599141278 0.000134010998167905
"Rv0383c" 0.412802355047292 -0.912002532342191 3.0941127370937e-07 7.1475342380142e-29
"Rv0384c" 1.7107866249272 0.819386378228524 3.84135808143946e-20 1.38546114403902e-05
"Rv0386" -0.49617389654302 -1.30331762343736 2.53461932134439e-05 1.9286083257186e-23
"Rv0389" 0.580131921284445 -0.780506583480982 2.22961249609162e-05 1.58490473965154e-07
"Rv0390" -1.10599960911296 -0.867323293876012 2.60733531934948e-19 7.58220265192234e-11
"Rv0391" -0.964848103747333 -0.314265698832382 4.53827215524182e-18 0.00709169661974932
"Rv0393" -1.36389094819758 -1.90556319193173 1.59443965703813e-10 4.25753578703881e-18
"Rv0397A" 0.658948110685249 1.52033938377026 8.16037902964181e-06 3.43725329929041e-27
"Rv0398c" 0.572796918415749 1.71835491126153 7.55994021766268e-05 1.8869964877536e-33
"Rv0399c" -0.52781109646588 0.650674651446917 5.19229877923893e-05 1.75843026704193e-07
"Rv0401" -0.875964288872246 -0.838366642889284 1.39955268915834e-05 4.65888339515603e-05
"Rv0402c" -2.2722001859646 -0.531260801893692 7.48742922227564e-75 3.38494525230623e-06
"Rv0403c" -1.85496422765213 -1.10999821432079 5.12244217766267e-21 6.10808606043603e-11
"Rv0404" -1.37065258198823 -0.521568305048674 1.04406628055954e-22 0.000138705088743963
"Rv0405" -2.76058204413386 -2.77633005886301 7.30390364285764e-171 1.23210142365591e-166
"Rv0406c" -0.846099488480272 -1.07091217943141 5.22478395847076e-09 7.57795815405061e-13
"Rv0408" -0.745033154115422 -0.516835076450693 1.90314906526591e-12 1.24278465846366e-06
"Rv0409" -0.661538708799143 -0.621568190203521 8.72567832893579e-14 6.08323820126331e-12
"Rv0410c" 2.09706033972718 -0.812414737965241 1.99801499451555e-30 1.13559047681874e-05
"Rv0411c" 2.63287310155267 -1.08317030903352 1.3144937232855e-35 3.97873902233282e-07
"Rv0412c" 3.34446922729086 -1.3997495206298 3.29007959783909e-72 1.07956466379459e-13
"Rv0416" 1.1372732578577 1.16587129809738 0.000333229506634784 8.62662360590035e-05
"Rv0417" 0.894823547088601 1.05583039336954 1.44184457231716e-11 4.19709083567314e-14
"Rv0418" -3.52148459044064 -0.713768965799931 2.39563628364528e-142 3.92097537091397e-08
"Rv0420c" 0.331541571029945 0.604650760397259 0.0110081379049277 6.6355276440083e-06
"Rv0424c" -1.48605505599156 0.444430120578044 6.5178677763945e-26 0.000879446430806683
"Rv0425c" -0.66641323142589 -0.531248629353711 7.05412265424557e-06 0.000361824086041237
"Rv0426c" 0.480946752624087 0.247064087328581 9.47663404821361e-06 0.0267964419487955
"Rv0428c" -2.80266425806644 -1.42754741416232 1.0207220728521e-50 5.2560301864799e-16
"Rv0429c" -3.55818778895029 -1.5171039702962 2.25489295324006e-80 8.19139239919242e-21
"Rv0431" -2.11485669718964 -0.869139376039675 1.09499052582998e-61 1.01249857174249e-11
"Rv0432" -1.66409737524483 -0.957761727246241 2.77705530609213e-45 2.5230357290214e-16
"Rv0433" -1.79686161318894 -0.826643171751958 2.07223789640198e-62 2.32012521771584e-15
"Rv0434" -1.85107624912611 -1.43284845856168 9.92197197854833e-65 1.82275772237292e-42
"Rv0435c" -1.43174224192666 -1.43794265710046 6.36837210534037e-27 1.93468193216905e-26
"Rv0436c" -0.820954962832744 -0.312651294033912 8.45201465835416e-15 0.00455170196322474
"Rv0437c" -0.441225279456806 -0.404291000759425 0.00813900092027392 0.0216622915303353
"Rv0439c" -1.58072639573132 -1.06112362873011 1.08916956516008e-29 1.4015600089396e-13
"Rv0442c" 1.83386437122072 0.628281466893279 8.42071309331056e-19 0.00289680704636901
"Rv0443" -0.284602973593132 -0.434723719307089 0.0272767866283806 0.000770995722055786
"Rv0444c" -1.49085211563929 -1.46673889623113 1.87859493882949e-35 1.04391107477901e-30
"Rv0445c" -1.10915814855518 -0.731624348123641 1.28430902031416e-16 1.70032187764016e-07
"Rv0446c" -2.2127520031675 -0.836305300070171 1.61556462910721e-73 2.20946432332578e-13
"Rv0447c" -1.38652766599455 -0.724596142634274 6.23949978755552e-22 1.14586046356898e-07
"Rv0448c" 1.14801776863354 1.00152678139379 5.71646978808022e-16 3.44881680754703e-10
"Rv0451c" 1.27418058714495 0.875894757040053 5.36732673380536e-28 1.07406438011264e-13
